date,krw,bey,y85,days
1993-09-01,811.3,0.030752035837115103,0.0529,1.0
1993-09-02,811.5,0.030546147255744872,0.0525,1.0
1993-09-03,810.6,0.03003151756134317,0.0516,1.0
1993-09-07,811.5,0.0299286073493768,0.05095000000000001,4.0
1993-09-08,811.3,0.03023735371098844,0.05095000000000001,1.0
1993-09-09,810.6,0.03044321083092047,0.05205,1.0
1993-09-10,810.5,0.03023735371098844,0.051500000000000004,1.0
1993-09-13,810.7,0.030340279649468387,0.05125,3.0
1993-09-14,811.8,0.030546147255744872,0.052450000000000004,1.0
1993-09-15,812.0,0.03023735371098844,0.052649999999999995,1.0
1993-09-16,811.9,0.03013443301508052,0.052450000000000004,1.0
1993-09-17,812.2,0.03013443301508052,0.052450000000000004,1.0
1993-09-20,813.3,0.03013443301508052,0.052750000000000005,3.0
1993-09-21,814.3,0.02982570237878006,0.0533,1.0
1993-09-22,812.9,0.02982570237878006,0.05310000000000001,1.0
1993-09-23,812.1,0.0299286073493768,0.05285,1.0
1993-09-24,812.1,0.0299286073493768,0.05279999999999999,1.0
1993-09-27,812.1,0.029722802649153418,0.05154999999999999,3.0
1993-09-28,812.0,0.029619908160095614,0.051300000000000005,1.0
1993-09-29,812.0,0.0299286073493768,0.051899999999999995,1.0
1993-09-30,812.0,0.02982570237878006,0.052550000000000006,1.0
1993-10-01,812.0,0.02982570237878006,0.05185000000000001,1.0
1993-10-04,812.3,0.0299286073493768,0.051899999999999995,3.0
1993-10-05,815.2,0.030649088924343152,0.05199999999999999,1.0
1993-10-06,816.3,0.03044321083092047,0.05199999999999999,1.0
1993-10-07,815.3,0.03044321083092047,0.051899999999999995,1.0
1993-10-08,814.6,0.03044321083092047,0.05109999999999999,1.0
1993-10-11,814.6,0.03044321083092047,0.05109999999999999,3.0
1993-10-12,815.4,0.030752035837115103,0.051199999999999996,1.0
1993-10-13,814.6,0.030957945396784852,0.05125,1.0
1993-10-14,813.8,0.030752035837115103,0.0508,1.0
1993-10-15,813.6,0.030752035837115103,0.05045,1.0
1993-10-18,813.5,0.030854987994462377,0.0513,3.0
1993-10-19,812.7,0.03126684907761555,0.05135,1.0
1993-10-20,812.8,0.031060908044484258,0.0512,1.0
1993-10-21,812.7,0.031163875937960554,0.0521,1.0
1993-10-22,812.4,0.031060908044484258,0.05285,1.0
1993-10-25,812.3,0.031060908044484258,0.053399999999999996,3.0
1993-10-26,812.2,0.03157579997765878,0.053,1.0
1993-10-27,812.6,0.03157579997765878,0.05315,1.0
1993-10-28,812.6,0.031060908044484258,0.0529,1.0
1993-10-29,812.1,0.030957945396784852,0.05310000000000001,1.0
1993-11-01,811.4,0.03126684907761555,0.0544,3.0
1993-11-02,810.8,0.03188479810774324,0.0552,1.0
1993-11-03,810.5,0.03157579997765878,0.055299999999999995,1.0
1993-11-04,810.5,0.03147281109706365,0.05545,1.0
1993-11-05,810.3,0.03126684907761555,0.05625,1.0
1993-11-08,810.4,0.03126684907761555,0.0557,3.0
1993-11-09,804.5,0.031781793482597444,0.05525,1.0
1993-11-10,804.5,0.03188479810774324,0.05585,1.0
1993-11-11,804.5,0.03188479810774324,0.05585,1.0
1993-11-12,808.6,0.031781793482597444,0.05525,1.0
1993-11-15,809.1,0.031781793482597444,0.05545,3.0
1993-11-16,810.1,0.03157579997765878,0.05505,1.0
1993-11-17,810.8,0.03157579997765878,0.055,1.0
1993-11-18,811.3,0.031781793482597444,0.055749999999999994,1.0
1993-11-19,810.7,0.03198780798187431,0.05689999999999999,1.0
1993-11-22,809.5,0.03198780798187431,0.057449999999999994,3.0
1993-11-23,809.8,0.03188479810774324,0.0567,1.0
1993-11-24,810.3,0.03188479810774324,0.05689999999999999,1.0
1993-11-26,810.9,0.031781793482597444,0.05635,2.0
1993-11-29,811.0,0.03188479810774324,0.0561,3.0
1993-11-30,810.8,0.032090823105392796,0.056799999999999996,1.0
1993-12-01,811.0,0.03188479810774324,0.0567,1.0
1993-12-02,811.4,0.031781793482597444,0.05664999999999999,1.0
1993-12-03,812.0,0.031781793482597444,0.056600000000000004,1.0
1993-12-06,812.5,0.03157579997765878,0.055749999999999994,3.0
1993-12-07,812.4,0.03157579997765878,0.0557,1.0
1993-12-08,812.6,0.03147281109706365,0.055600000000000004,1.0
1993-12-09,812.6,0.03126684907761555,0.055299999999999995,1.0
1993-12-10,812.5,0.031163875937960554,0.0559,1.0
1993-12-13,812.4,0.031163875937960554,0.056400000000000006,3.0
1993-12-14,813.1,0.031060908044484258,0.056799999999999996,1.0
1993-12-15,814.0,0.030957945396784852,0.05689999999999999,1.0
1993-12-16,813.9,0.030957945396784852,0.056999999999999995,1.0
1993-12-17,813.6,0.030957945396784852,0.05664999999999999,1.0
1993-12-20,813.6,0.031163875937960554,0.056850000000000005,3.0
1993-12-21,814.8,0.03136982746384929,0.057050000000000003,1.0
1993-12-22,814.9,0.03126684907761555,0.055999999999999994,1.0
1993-12-23,813.7,0.03126684907761555,0.0557,1.0
1993-12-27,811.0,0.03126684907761555,0.0557,4.0
1993-12-28,811.3,0.03126684907761555,0.0557,1.0
1993-12-29,811.4,0.030752035837115103,0.0559,1.0
1993-12-30,811.6,0.03044321083092047,0.05675000000000001,1.0
1993-12-31,811.3,0.030752035837115103,0.056799999999999996,1.0
1994-01-03,810.4,0.030957945396784852,0.0579,3.0
1994-01-04,811.3,0.03147281109706365,0.0575,1.0
1994-01-05,812.2,0.03136982746384929,0.057699999999999994,1.0
1994-01-06,814.5,0.031163875937960554,0.057050000000000003,1.0
1994-01-07,816.2,0.030752035837115103,0.05545,1.0
1994-01-10,816.6,0.030546147255744872,0.055150000000000005,3.0
1994-01-11,815.2,0.03044321083092047,0.05505,1.0
1994-01-12,814.9,0.03023735371098844,0.054450000000000005,1.0
1994-01-13,814.5,0.03013443301508052,0.055600000000000004,1.0
1994-01-14,814.2,0.030340279649468387,0.0562,1.0
1994-01-17,814.2,0.030340279649468387,0.0562,3.0
1994-01-18,815.5,0.03023735371098844,0.05585,1.0
1994-01-19,815.2,0.030340279649468387,0.05595,1.0
1994-01-20,813.8,0.03013443301508052,0.05545,1.0
1994-01-21,813.7,0.03013443301508052,0.055600000000000004,1.0
1994-01-24,813.4,0.0299286073493768,0.0557,3.0
1994-01-25,812.2,0.0299286073493768,0.05605,1.0
1994-01-26,812.3,0.02982570237878006,0.0559,1.0
1994-01-27,811.9,0.02982570237878006,0.05550000000000001,1.0
1994-01-28,811.6,0.0299286073493768,0.054900000000000004,1.0
1994-01-31,811.3,0.03023735371098844,0.0552,3.0
1994-02-01,812.0,0.030957945396784852,0.055999999999999994,1.0
1994-02-02,811.1,0.03126684907761555,0.055999999999999994,1.0
1994-02-03,810.9,0.03198780798187431,0.05644999999999999,1.0
1994-02-04,810.8,0.03301819550569403,0.057800000000000004,1.0
1994-02-07,809.4,0.03291513311963109,0.05805,3.0
1994-02-08,811.9,0.03322433603842669,0.058550000000000005,1.0
1994-02-09,811.9,0.03322433603842669,0.05795,1.0
1994-02-10,811.9,0.03332741418589981,0.05795,1.0
1994-02-11,811.9,0.03332741418589981,0.057699999999999994,1.0
1994-02-14,814.2,0.03332741418589981,0.05785,3.0
1994-02-15,815.6,0.0334304975879792,0.057699999999999994,1.0
1994-02-16,814.0,0.0334304975879792,0.05779999999999999,1.0
1994-02-17,814.2,0.03353358624506755,0.05885,1.0
1994-02-18,813.7,0.03363668015756582,0.059800000000000006,1.0
1994-02-22,812.6,0.03363668015756582,0.05945,4.0
1994-02-23,812.5,0.034564761929844,0.060250000000000005,1.0
1994-02-24,811.5,0.03435848473030951,0.06115,1.0
1994-02-25,811.3,0.03446162070056211,0.06105000000000001,1.0
1994-02-28,811.2,0.03435848473030951,0.06045,3.0
1994-03-01,811.2,0.03580286703193534,0.061799999999999994,1.0
1994-03-02,811.8,0.03549326971606206,0.061950000000000005,1.0
1994-03-03,810.3,0.03559646355776316,0.06244999999999999,1.0
1994-03-04,810.6,0.03611251172616075,0.06269999999999999,1.0
1994-03-07,810.2,0.03600929156315305,0.062200000000000005,3.0
1994-03-08,809.5,0.036318967848989116,0.06275,1.0
1994-03-09,812.0,0.03611251172616075,0.06275,1.0
1994-03-10,811.8,0.03569966266291971,0.06380000000000001,1.0
1994-03-11,810.8,0.03569966266291971,0.06355000000000001,1.0
1994-03-14,809.6,0.03621573715463877,0.064,3.0
1994-03-15,810.2,0.03662869153130748,0.06359999999999999,1.0
1994-03-16,810.4,0.03611251172616075,0.0629,1.0
1994-03-17,809.7,0.03549326971606206,0.06295,1.0
1994-03-18,809.5,0.03559646355776316,0.06394999999999999,1.0
1994-03-21,810.0,0.03600929156315305,0.06455,3.0
1994-03-22,810.4,0.03600929156315305,0.0634,1.0
1994-03-23,810.7,0.03539008113741466,0.0633,1.0
1994-03-24,811.2,0.035286897821417425,0.06484999999999999,1.0
1994-03-25,811.2,0.03559646355776316,0.06515,1.0
1994-03-28,812.2,0.03580286703193534,0.0653,3.0
1994-03-29,812.0,0.035906076665211895,0.06615,1.0
1994-03-30,810.8,0.03569966266291971,0.06685,1.0
1994-03-31,809.7,0.03559646355776316,0.0668,1.0
1994-04-04,811.1,0.037351564504168516,0.07085,4.0
1994-04-05,811.1,0.037454853149723494,0.0688,1.0
1994-04-06,813.0,0.03673194329317935,0.06845,1.0
1994-04-07,812.5,0.03611251172616075,0.0679,1.0
1994-04-08,812.4,0.036422203809615646,0.06865,1.0
1994-04-11,814.3,0.03621573715463877,0.06849999999999999,3.0
1994-04-12,813.5,0.036422203809615646,0.06795,1.0
1994-04-13,813.5,0.036422203809615646,0.0686,1.0
1994-04-14,812.6,0.03662869153130748,0.06895,1.0
1994-04-15,812.4,0.03673194329317935,0.0688,1.0
1994-04-18,812.0,0.0378680604430885,0.07064999999999999,3.0
1994-04-19,812.2,0.03828135209365422,0.0701,1.0
1994-04-20,811.6,0.03828135209365422,0.06965,1.0
1994-04-21,810.6,0.03828135209365422,0.06810000000000001,1.0
1994-04-22,810.6,0.03838468819013582,0.0683,1.0
1994-04-25,810.4,0.03848802956096043,0.0677,3.0
1994-04-26,810.6,0.03972853755668079,0.0676,1.0
1994-04-28,810.2,0.03983194753073356,0.0695,2.0
1994-04-29,810.5,0.03962513286222483,0.0697,1.0
1994-05-02,810.7,0.04014220913451273,0.0701,3.0
1994-05-03,811.1,0.041176757820721395,0.07045,1.0
1994-05-04,810.3,0.041487225470756915,0.07055,1.0
1994-05-05,810.3,0.04128024175159905,0.07025,1.0
1994-05-06,809.2,0.042833135221543854,0.0727,1.0
1994-05-09,809.6,0.04355822622198195,0.0741,3.0
1994-05-10,811.5,0.04345462591283936,0.07235,1.0
1994-05-11,810.0,0.0432474411766855,0.0733,1.0
1994-05-12,809.4,0.04231537183883864,0.0729,1.0
1994-05-13,809.1,0.04221183503307199,0.07214999999999999,1.0
1994-05-16,809.2,0.04252246131992977,0.0716,3.0
1994-05-17,809.5,0.0430402776140022,0.06939999999999999,1.0
1994-05-18,809.5,0.042936703771697504,0.06939999999999999,1.0
1994-05-19,809.4,0.04231537183883864,0.0686,1.0
1994-05-20,809.6,0.04252246131992977,0.0692,1.0
1994-05-23,809.7,0.04262601399606507,0.0709,3.0
1994-05-24,809.3,0.0432474411766855,0.07064999999999999,1.0
1994-05-25,809.4,0.042833135221543854,0.07035,1.0
1994-05-26,809.7,0.04262601399606507,0.06995,1.0
1994-05-27,809.8,0.042833135221543854,0.0702,1.0
1994-05-31,809.3,0.04262601399606507,0.0708,4.0
1994-06-01,809.3,0.042833135221543854,0.07035,1.0
1994-06-02,809.7,0.04231537183883864,0.0698,1.0
1994-06-03,809.6,0.04221183503307199,0.06880000000000001,1.0
1994-06-06,809.5,0.04190125635002547,0.06805,3.0
1994-06-07,809.5,0.04221183503307199,0.06849999999999999,1.0
1994-06-08,809.6,0.04210830351661809,0.06855,1.0
1994-06-09,809.5,0.04221183503307199,0.0687,1.0
1994-06-10,809.5,0.04210830351661809,0.06925,1.0
1994-06-13,809.5,0.04221183503307199,0.06970000000000001,3.0
1994-06-14,809.9,0.04210830351661809,0.06895,1.0
1994-06-15,810.2,0.04231537183883864,0.0699,1.0
1994-06-16,810.0,0.04210830351661809,0.06965,1.0
1994-06-17,809.5,0.04221183503307199,0.07035,1.0
1994-06-20,810.0,0.04221183503307199,0.07060000000000001,3.0
1994-06-21,811.7,0.0430402776140022,0.07119999999999999,1.0
1994-06-22,812.1,0.042833135221543854,0.07035,1.0
1994-06-23,810.2,0.04252246131992977,0.07,1.0
1994-06-24,809.4,0.04272957196313474,0.07135,1.0
1994-06-27,809.6,0.04241891393432247,0.0709,3.0
1994-06-28,810.4,0.042833135221543854,0.07175,1.0
1994-06-29,809.6,0.04252246131992977,0.0716,1.0
1994-06-30,808.7,0.04252246131992977,0.0726,1.0
1994-07-01,808.3,0.0430402776140022,0.07265,1.0
1994-07-05,809.5,0.04314385674886267,0.0724,4.0
1994-07-06,809.7,0.04386905891854448,0.0724,1.0
1994-07-07,808.9,0.04355822622198195,0.07214999999999999,1.0
1994-07-08,809.1,0.04480184302544235,0.07345,1.0
1994-07-11,808.8,0.04542393755406013,0.07400000000000001,3.0
1994-07-12,809.0,0.04563134480777513,0.07345,1.0
1994-07-13,809.3,0.04521655150793461,0.0732,1.0
1994-07-14,809.1,0.04407630719459026,0.07154999999999999,1.0
1994-07-15,809.6,0.04366183182571004,0.07154999999999999,1.0
1994-07-18,810.2,0.04345462591283936,0.07105,3.0
1994-07-19,810.5,0.04366183182571004,0.07050000000000001,1.0
1994-07-20,809.2,0.04407630719459026,0.07154999999999999,1.0
1994-07-21,808.5,0.04438721933428572,0.0718,1.0
1994-07-22,808.3,0.044905512195862,0.07195,1.0
1994-07-25,807.1,0.044905512195862,0.07185,3.0
1994-07-26,805.8,0.04521655150793461,0.07185000000000001,1.0
1994-07-27,805.8,0.045735056388495524,0.0726,1.0
1994-07-28,805.6,0.045320241880252216,0.0721,1.0
1994-07-29,805.5,0.0437654427244286,0.0702,1.0
1994-08-01,805.8,0.04386905891854448,0.07035,3.0
1994-08-02,806.0,0.04438721933428572,0.0701,1.0
1994-08-03,805.8,0.04438721933428572,0.07,1.0
1994-08-04,805.9,0.044283576657095654,0.07025,1.0
1994-08-05,805.8,0.045735056388495524,0.07195,1.0
1994-08-08,805.9,0.04583877327233284,0.07195,3.0
1994-08-09,806.9,0.04563134480777513,0.07235,1.0
1994-08-10,808.0,0.044905512195862,0.0722,1.0
1994-08-11,807.8,0.04449086730930957,0.0727,1.0
1994-08-12,807.5,0.044905512195862,0.07195,1.0
1994-08-15,809.0,0.04563134480777513,0.0722,3.0
1994-08-16,809.0,0.04739516318067841,0.07105,1.0
1994-08-17,809.3,0.04687623387167241,0.0707,1.0
1994-08-18,807.9,0.04708378966964185,0.07200000000000001,1.0
1994-08-19,806.9,0.04677246393428257,0.07185,1.0
1994-08-22,807.5,0.04656493998065586,0.07225,3.0
1994-08-23,807.2,0.04687623387167241,0.07200000000000001,1.0
1994-08-24,806.8,0.04656493998065586,0.0713,1.0
1994-08-25,805.7,0.04677246393428257,0.07205,1.0
1994-08-26,805.4,0.04677246393428257,0.07155,1.0
1994-08-29,805.3,0.04687623387167241,0.07145,3.0
1994-08-30,804.8,0.04708378966964185,0.07115,1.0
1994-08-31,806.9,0.04677246393428257,0.07095000000000001,1.0
1994-09-01,803.3,0.046668699304079124,0.071,1.0
1994-09-02,803.7,0.046668699304079124,0.0711,1.0
1994-09-06,804.4,0.046668699304079124,0.07175,4.0
1994-09-07,804.4,0.04656493998065586,0.07200000000000001,1.0
1994-09-08,804.7,0.046668699304079124,0.072,1.0
1994-09-09,804.5,0.04698000911665674,0.0735,1.0
1994-09-12,804.0,0.04708378966964185,0.07365000000000001,3.0
1994-09-13,803.7,0.04718757553103594,0.0735,1.0
1994-09-14,803.2,0.04698000911665674,0.0732,1.0
1994-09-15,803.4,0.04698000911665674,0.0727,1.0
1994-09-16,803.2,0.04729136670124537,0.07429999999999999,1.0
1994-09-19,802.8,0.04698000911665674,0.07405,3.0
1994-09-20,802.8,0.04739516318067841,0.0745,1.0
1994-09-21,802.8,0.04916051603709492,0.0748,1.0
1994-09-22,802.8,0.04916051603709492,0.07475,1.0
1994-09-23,804.1,0.04905662923850457,0.07485,1.0
1994-09-26,805.7,0.04905662923850457,0.07490000000000001,3.0
1994-09-27,806.0,0.0483295704778473,0.07525,1.0
1994-09-28,803.8,0.04656493998065586,0.07495,1.0
1994-09-29,802.2,0.04698000911665674,0.0756,1.0
1994-09-30,802.0,0.04791422523044937,0.0754,1.0
1994-10-03,801.3,0.04853727497970856,0.0759,3.0
1994-10-04,801.3,0.0509274053803464,0.07625,1.0
1994-10-05,803.4,0.0509274053803464,0.0769,1.0
1994-10-06,803.6,0.051031387939539465,0.077,1.0
1994-10-07,801.9,0.05009573651870063,0.0762,1.0
1994-10-10,801.9,0.05009573651870063,0.0762,3.0
1994-10-11,802.2,0.0501996765012865,0.07565000000000001,1.0
1994-10-12,803.4,0.05123936903007983,0.07605,1.0
1994-10-13,803.8,0.050407572428803324,0.0756,1.0
1994-10-14,802.3,0.04988787251383239,0.0753,1.0
1994-10-17,801.9,0.04978394849073311,0.07545,3.0
1994-10-18,803.2,0.050407572428803324,0.07554999999999999,1.0
1994-10-19,802.9,0.050511528374551445,0.076,1.0
1994-10-20,801.9,0.051343367562244946,0.07715,1.0
1994-10-21,802.1,0.051343367562244946,0.07719999999999999,1.0
1994-10-24,801.5,0.05155138060241083,0.07769999999999999,3.0
1994-10-25,800.6,0.05196747059753716,0.078,1.0
1994-10-26,801.1,0.051343367562244946,0.078,1.0
1994-10-27,800.7,0.05113537582264734,0.078,1.0
1994-10-28,800.4,0.051447371419552586,0.07735,1.0
1994-10-31,800.0,0.05165539511122966,0.07730000000000001,3.0
1994-11-01,800.2,0.05217554755904419,0.0783,1.0
1994-11-02,800.3,0.05227959403221628,0.07875,1.0
1994-11-03,800.5,0.052383645834212594,0.0788,1.0
1994-11-04,800.4,0.05321625213700938,0.07959999999999999,1.0
1994-11-07,800.3,0.053632683255556896,0.07970000000000001,3.0
1994-11-08,800.1,0.05373680436954441,0.0793,1.0
1994-11-09,800.9,0.053424457029622535,0.07865,1.0
1994-11-10,800.1,0.05373680436954441,0.0791,1.0
1994-11-11,800.1,0.05373680436954441,0.0791,1.0
1994-11-14,800.2,0.054257489966080416,0.0787,3.0
1994-11-15,800.1,0.05529926145621505,0.0785,1.0
1994-11-16,799.7,0.0551950602807611,0.07915,1.0
1994-11-17,799.4,0.0549866739503536,0.07965,1.0
1994-11-18,799.3,0.0548824887945786,0.0796,1.0
1994-11-21,799.1,0.05477830897787609,0.07975,3.0
