date,SPY,QQQ,SCHD,IEF,GLD,SGOV,TQQQ,TQQQ_cal,QLD,QLD_cal
1998-03-02,2.1567322702975567e-05,0.0,2.1567322702975567e-05,0.0004639726027397252,0.0,0.0004373938531808,0.0,0.0,0.0,0.0
1998-03-03,9.74243474449743e-06,0.0,9.74243474449743e-06,0.00015739726027397233,0.0,0.0001457979510602,0.0,0.0,0.0,0.0
1998-03-04,0.00022165671534413178,0.0,0.00022165671534413178,0.00015876712328767123,0.0,0.0001432317644718,0.0,0.0,0.0,0.0
1998-03-05,0.00013525116046497754,0.0,0.00013525116046497754,0.0001584931506849315,0.0,0.0001420916167352,0.0,0.0,0.0,0.0
1998-03-06,9.111035325837236e-05,0.0,9.111035325837236e-05,0.00015917808219178083,0.0,0.0001418066162915,0.0,0.0,0.0,0.0
1998-03-09,1.1960213514794482e-05,0.0,1.1960213514794482e-05,0.0004730136986301369,0.0,0.000423709977554,0.0,0.0,0.0,0.0
1998-03-10,1.581322372512517e-05,0.0,1.581322372512517e-05,0.0001563013698630137,0.0,0.0001415216304417,0.0,0.0,0.0,0.0
1998-03-11,0.00018566119341856258,0.0,0.00018566119341856258,0.00015616438356164385,0.0,0.0001395271380283,0.0,0.0,0.0,0.0
1998-03-12,0.00015545514142223382,0.0,0.00015545514142223382,0.00015506849315068493,0.0,0.0001395271380283,0.0,0.0,0.0,0.0
1998-03-13,1.336860149603325e-05,0.0,1.336860149603325e-05,0.00015315068493150684,0.0,0.0001392422688894,0.0,0.0,0.0,0.0
1998-03-16,1.746937659929948e-05,0.0,1.746937659929948e-05,0.00046150684931506845,0.0,0.000418581414085,0.0,0.0,0.0,0.0
1998-03-17,-3.05540717127073e-06,0.0,-3.05540717127073e-06,0.0001526027397260274,0.0,0.0001398120217521,0.0,0.0,0.0,0.0
1998-03-18,4.9302197128398006e-05,0.0,4.9302197128398006e-05,0.0001532876712328767,0.0,0.0001409517025193,0.0,0.0,0.0,0.0
1998-03-19,3.6216677441469614e-05,0.0,3.6216677441469614e-05,0.00015383561643835615,0.0,0.0001415216304417,0.0,0.0,0.0,0.0
1998-03-20,6.155403553531613e-06,0.0,6.155403553531613e-06,0.00015383561643835615,0.0,0.0001418066162915,0.0,0.0,0.0,0.0
1998-03-23,1.905999037854489e-05,0.0,1.905999037854489e-05,0.0004606849315068493,0.0,0.0004262748502058,0.0,0.0,0.0,0.0
1998-03-24,3.7781997035413184e-06,0.0,3.7781997035413184e-06,0.0001534246575342463,0.0,0.0001412366591846,0.0,0.0,0.0,0.0
1998-03-25,1.746609257069487e-05,0.0,1.746609257069487e-05,0.00015356164383561644,0.0,0.0001415216304417,0.0,0.0,0.0,0.0
1998-03-26,-1.5146048628622566e-06,0.0,-1.5146048628622566e-06,0.00015534246575342467,0.0,0.0001418066162915,0.0,0.0,0.0,0.0
1998-03-27,0.00017507183701293005,0.0,0.00017507183701293005,0.00015643835616438356,0.0,0.0001429467056412,0.0,0.0,0.0,0.0
1998-03-30,-3.290390811039323e-05,0.0,-3.290390811039323e-05,0.00046972602739726025,0.0,0.0004288401169236,0.0,0.0,0.0,0.0
1998-03-31,5.620951316109846e-05,0.0,5.620951316109846e-05,0.00015767123287671231,0.0,0.0001432317644718,0.0,0.0,0.0,0.0
1998-04-01,6.938290483859966e-05,0.0,6.938290483859966e-05,0.0001563013698630137,0.0,0.0001412366591846,0.0,0.0,0.0,0.0
1998-04-02,3.839991753862293e-05,0.0,3.839991753862293e-05,0.0001547945205479452,0.0,0.0001403818329591,0.0,0.0,0.0,0.0
1998-04-03,1.0748456319431554e-05,0.0,1.0748456319431554e-05,0.0001534246575342463,0.0,0.0001398120217521,0.0,0.0,0.0,0.0
1998-04-06,8.902544439637339e-06,0.0,8.902544439637339e-06,0.0004524657534246575,0.0,0.0004177268066684,0.0,0.0,0.0,0.0
1998-04-07,0.0003009073686084385,0.0,0.0003009073686084385,0.00015191780821917808,0.0,0.0001398120217521,0.0,0.0,0.0,0.0
1998-04-08,2.4717010704500275e-05,0.0,2.4717010704500275e-05,0.00015232876712328766,0.0,0.0001389574143344,0.0,0.0,0.0,0.0
1998-04-09,1.198462392593136e-05,0.0,1.198462392593136e-05,0.00015369863013698628,0.0,0.0001386725743621,0.0,0.0,0.0,0.0
1998-04-13,5.8352691436613924e-05,0.0,5.8352691436613924e-05,0.0006153424657534246,0.0,0.0005558296573377,0.0,0.0,0.0,0.0
1998-04-14,-3.2516994667997068e-06,0.0,-3.2516994667997068e-06,0.00015589041095890384,0.0,0.0001420916167352,0.0,0.0,0.0,0.0
1998-04-15,7.989183597123528e-06,0.0,7.989183597123528e-06,0.00015506849315068493,0.0,0.0001412366591846,0.0,0.0,0.0,0.0
1998-04-16,1.709956924234035e-05,0.0,1.709956924234035e-05,0.00015424657534246548,0.0,0.0001392422688894,0.0,0.0,0.0,0.0
1998-04-17,9.524964551976822e-06,0.0,9.524964551976822e-06,0.00015383561643835615,0.0,0.0001381029381611,0.0,0.0,0.0,0.0
1998-04-20,-3.564880146633698e-08,0.0,-3.564880146633698e-08,0.00046150684931506845,0.0,0.0004151632469141,0.0,0.0,0.0,0.0
1998-04-21,7.177662802781981e-06,0.0,7.177662802781981e-06,0.00015547945205479454,0.0,0.0001381029381611,0.0,0.0,0.0,0.0
1998-04-22,5.8423348299418976e-05,0.0,5.8423348299418976e-05,0.0001563013698630137,0.0,0.0001389574143344,0.0,0.0,0.0,0.0
1998-04-23,1.4529453480460752e-05,0.0,1.4529453480460752e-05,0.0001563013698630137,0.0,0.0001395271380283,0.0,0.0,0.0,0.0
1998-04-24,-1.430296981963508e-07,0.0,-1.430296981963508e-07,0.00015657534246575343,0.0,0.0001395271380283,0.0,0.0,0.0,0.0
1998-04-27,1.0525073725897727e-06,0.0,1.0525073725897727e-06,0.0004680821917808219,0.0,0.0004177268066684,0.0,0.0,0.0,0.0
1998-04-28,0.00010422661570352876,0.0,0.00010422661570352876,0.00015972602739726028,0.0,0.0001389574143344,0.0,0.0,0.0,0.0
1998-04-29,0.00017521214750826353,0.0,0.00017521214750826353,0.00015972602739726028,0.0,0.0001386725743621,0.0,0.0,0.0,0.0
1998-04-30,5.970179792536001e-05,0.0,5.970179792536001e-05,0.00016,0.0,0.0001389574143344,0.0,0.0,0.0,0.0
1998-05-01,1.4273783821572295e-06,0.0,1.4273783821572295e-06,0.00015643835616438356,0.0,0.0001369638407023,0.0,0.0,0.0,0.0
1998-05-04,9.167597074810629e-07,0.0,9.167597074810629e-07,0.0004680821917808219,0.0,0.0004126000808324,0.0,0.0,0.0,0.0
1998-05-05,2.260419787325496e-05,0.0,2.260419787325496e-05,0.00015616438356164385,0.0,0.0001381029381611,0.0,0.0,0.0,0.0
1998-05-06,0.0002376481582724299,0.0,0.0002376481582724299,0.000156986301369863,0.0,0.000140096920062,0.0,0.0,0.0,0.0
1998-05-07,2.2871633795440438e-05,0.0,2.2871633795440438e-05,0.00015602739726027398,0.0,0.000140096920062,0.0,0.0,0.0,0.0
1998-05-08,1.0049170002135455e-05,0.0,1.0049170002135455e-05,0.00015602739726027398,0.0,0.000140096920062,0.0,0.0,0.0,0.0
1998-05-11,0.0004948161460888167,0.0,0.0004948161460888167,0.00047095890410958895,0.0,0.0004220002813335,0.0,0.0,0.0,0.0
1998-05-12,4.489836380394685e-05,0.0,4.489836380394685e-05,0.00015904109589041097,0.0,0.0001406667604445,0.0,0.0,0.0,0.0
1998-05-13,0.00019222989951650504,0.0,0.00019222989951650504,0.0001567123287671233,0.0,0.0001403818329591,0.0,0.0,0.0,0.0
1998-05-14,2.3622449140336954e-05,0.0,2.3622449140336954e-05,0.0001556164383561641,0.0,0.0001403818329591,0.0,0.0,0.0,0.0
1998-05-15,3.9745285519199314e-05,0.0,3.9745285519199314e-05,0.00015657534246575343,0.0,0.0001418066162915,0.0,0.0,0.0,0.0
1998-05-18,0.00011202522446718266,0.0,0.00011202522446718266,0.0004701369863013698,0.0,0.0004254198488746,0.0,0.0,0.0,0.0
1998-05-19,5.889062758779318e-06,0.0,5.889062758779318e-06,0.0001556164383561641,0.0,0.0001420916167352,0.0,0.0,0.0,0.0
1998-05-20,0.00013837925104831506,0.0,0.00013837925104831506,0.00015589041095890411,0.0,0.0001432317644718,0.0,0.0,0.0,0.0
1998-05-21,9.18372219049779e-07,0.0,9.18372219049779e-07,0.0001546575342465751,0.0,0.000142661661409,0.0,0.0,0.0,0.0
1998-05-22,3.0797335891508126e-06,0.0,3.0797335891508126e-06,0.00015589041095890411,0.0,0.0001435168379019,0.0,0.0,0.0,0.0
1998-05-26,1.2787085455601144e-05,0.0,1.2787085455601144e-05,0.0006224657534246564,0.0,0.0005717868225648,0.0,0.0,0.0,0.0
1998-05-27,0.00012907336314160744,0.0,0.00012907336314160744,0.00015424657534246548,0.0,0.0001406667604445,0.0,0.0,0.0,0.0
1998-05-28,0.0001418347888679783,0.0,0.0001418347888679783,0.0001534246575342463,0.0,0.0001395271380283,0.0,0.0,0.0,0.0
1998-05-29,2.8043127720978056e-05,0.0,2.8043127720978056e-05,0.00015383561643835615,0.0,0.0001386725743621,0.0,0.0,0.0,0.0
1998-06-01,3.707804764996325e-05,0.0,3.707804764996325e-05,0.0004598630136986301,0.0,0.0004126000808324,0.0,0.0,0.0,0.0
1998-06-02,1.999116810980084e-06,0.0,1.999116810980084e-06,0.00015232876712328766,0.0,0.0001363943794266,0.0,0.0,0.0,0.0
1998-06-03,0.00022360386063058346,0.0,0.00022360386063058346,0.00015315068493150684,0.0,0.0001392422688894,0.0,0.0,0.0,0.0
1998-06-04,5.86581631956129e-06,0.0,5.86581631956129e-06,0.0001534246575342463,0.0,0.0001406667604445,0.0,0.0,0.0,0.0
1998-06-05,3.538896632404587e-05,0.0,3.538896632404587e-05,0.00015397260273972602,0.0,0.000140096920062,0.0,0.0,0.0,0.0
1998-06-08,5.600581226805623e-05,0.0,5.600581226805623e-05,0.0004606849315068493,0.0,0.0004202907601861,0.0,0.0,0.0,0.0
1998-06-09,2.3658944245719127e-05,0.0,2.3658944245719127e-05,0.00015356164383561644,0.0,0.0001406667604445,0.0,0.0,0.0,0.0
1998-06-10,5.270929462919405e-05,0.0,5.270929462919405e-05,0.00015383561643835615,0.0,0.0001415216304417,0.0,0.0,0.0,0.0
