date,TQQQ_syn,IEF_syn,GLD_syn,SGOV_syn,NDX_TR
1993-04-08,,0.006791173422531241,0.0022162125880952712,8.171425309254811e-05,
1993-04-12,,0.003932112448774023,-4.383561643835617e-05,0.0003246017332613218,
1993-04-13,,0.0004836248554839783,-0.002381329274479945,8.086854496221152e-05,
1993-04-14,,0.002482050554190661,0.004592545699395082,7.974113509407367e-05,
1993-04-15,,0.001483153154320317,0.0019106966760826052,7.889572838382894e-05,
1993-04-16,,-0.0008497629103511629,-0.00310921797758242,7.945931850764159e-05,
1993-04-19,,0.0017824696183057452,0.005146936814384161,0.0002383779555229248,
1993-04-20,,0.00014934983621162404,0.0008724333220386051,7.861395484425642e-05,
1993-04-21,,0.0008163234270311902,-0.0026587965034034675,7.805045080429751e-05,
1993-04-22,,0.0011501517792619864,0.0008739968481027796,7.833219565144366e-05,
1993-04-23,,-0.0021838341739352273,0.016493609324596575,7.889572838382894e-05,
1993-04-26,,-0.0025431050941938996,0.012579474693876103,0.0002383779555229248,
1993-04-27,,-0.005484173902326123,0.006145089771624127,8.086854496221152e-05,
1993-04-28,,-0.000840728951639821,-0.004848750594490933,8.143233602507786e-05,
1993-04-29,,0.0034728680057570472,0.016860645328089435,8.171425309254811e-05,
1993-04-30,,-0.003491079468638648,-0.003666751929981412,8.115043331533046e-05,
1993-05-03,,0.0064413338438145526,-3.287671232876712e-05,0.00024429700807523355,
1993-05-04,,0.003148346165446182,0.00521060474251748,8.030481132146755e-05,
1993-05-05,,-0.0008484216554525149,-0.005345789733816128,8.030481132146755e-05,
1993-05-06,,0.0011494593316793355,0.003517622606123242,8.086854496221152e-05,
1993-05-07,,-0.002509793131467407,0.0056149201394909785,8.002296603164942e-05,
1993-05-10,,0.0027828011180839295,-0.001990918670370712,0.00024091443396440264,
1993-05-11,,0.0008163131160997038,-0.004074860249401032,8.030481132146755e-05,
1993-05-12,,-0.004168813143553055,0.0023810489754455912,8.086854496221152e-05,
1993-05-13,,-0.0038252221812359465,0.03030908601447561,8.115043331533046e-05,
1993-05-14,,-0.0015021317190214946,0.00325879586428283,8.199618451884055e-05,
1993-05-17,,-0.0025110568499145053,0.0028188343142871992,0.00024852619488483646,
1993-05-18,,-0.004458446325894388,-0.003937837712504963,8.397010664203603e-05,
1993-05-19,,0.0031281563767416544,0.038325093298174163,8.425215297839755e-05,
1993-05-20,,0.0014773473746795929,-0.021220699673944538,8.312405383415996e-05,
1993-05-21,,-0.004457384351226469,-0.0014823339709902537,8.284206496161217e-05,
1993-05-24,,0.0001420474086145216,0.01604214003248039,0.0002519103199261081,
1993-05-25,,-0.0008304127777719573,-0.004625329372138628,8.509837820406646e-05,
1993-05-26,,0.003456297036358532,-0.007957978771659232,8.594473277766929e-05,
1993-05-27,,0.0004862089247250167,0.0006565978382135165,8.538048202180974e-05,
1993-05-28,,-0.0028079045534093183,0.007193844298025201,8.566260021264535e-05,
1993-06-01,,0.006574785450749619,-0.0003087713695181986,0.0003426504008505814,
1993-06-02,,0.0011471472203929778,-0.02213895678406193,8.509837820406646e-05,
1993-06-03,,0.003136568585718206,0.015436195567435066,8.594473277766929e-05,
1993-06-04,,-0.006446700025364694,0.007728566049186517,8.481628875831466e-05,
1993-06-07,,0.0021189686691214914,-0.012744741119108505,0.0002612202204049105,
1993-06-08,,-0.0005050620780580774,0.006560929507907579,8.679121672886754e-05,
1993-06-09,,0.0014774807998289218,-0.010137541182590656,8.763783008732688e-05,
1993-06-10,,0.00015507548261683426,-0.0017608579483953854,8.707340680163684e-05,
1993-06-11,,0.007124386164134816,-0.0012245511371192417,8.707340680163684e-05,
1993-06-14,,0.0007886896311041678,-0.019878968247363238,0.0002561414460654292,
1993-06-15,,0.0008162931082569257,0.0064628702969923655,8.538048202180974e-05,
1993-06-16,,0.00015188050661836585,0.007242359831349502,8.538048202180974e-05,
1993-06-17,,0.001813925178947241,0.0039292584871947565,8.509837820406646e-05,
1993-06-18,,-0.0028350289997883947,0.003913794107123373,8.481628875831466e-05,
1993-06-21,,0.003780442371501001,-0.0009765272919997075,0.000256987800637936,
1993-06-22,,0.0001510814730898146,-0.004733668390008957,8.566260021264535e-05,
1993-06-23,,-0.00018132745171965624,-0.004620503372656145,8.650904103468159e-05,
1993-06-24,,0.002481373786496189,0.018512604157726303,8.735561125409106e-05,
1993-06-25,,0.0028176366344227943,0.005872967279361966,8.679121672886754e-05,
1993-06-28,,0.003118081345929019,-0.002027027204219212,0.0002586806391539478,
1993-06-29,,0.0011506398715902123,-1.0958904109589042e-05,8.594473277766929e-05,
1993-06-30,,-0.0005203043590040325,0.008247999401471843,8.481628875831466e-05,
1993-07-01,,0.00014801743746135955,0.0014423374362259414,8.481628875831466e-05,
1993-07-02,,0.002824575742886165,0.02399959518560017,8.368807467327362e-05,
1993-07-06,,-0.0024154707629462685,0.009103291412677775,0.0003302403618091016,
1993-07-07,,0.00014815069183245257,0.010585236678681312,8.425215297839755e-05,
1993-07-08,,0.0014850738839794785,-0.0015268760339732421,8.509837820406646e-05,
1993-07-09,,0.0018204665717233837,-0.00532472408629577,8.453421368345857e-05,
1993-07-12,,0.0011100019472656496,0.0007302878768342674,0.0002536026410503757,
1993-07-13,,-0.0015251468673157576,-0.0024258038456449102,8.425215297839755e-05,
1993-07-14,,0.004169525906281305,0.004957826928480605,8.509837820406646e-05,
1993-07-15,,0.00014575161994985977,-0.004321303731695777,8.425215297839755e-05,
1993-07-16,,0.00081638624600873,-0.0017934900984054223,8.425215297839755e-05,
1993-07-19,,0.00010143917619622833,0.00710998043052835,0.0002527564589351926,
1993-07-20,,-0.002866120252624117,-0.0068498646791855435,8.481628875831466e-05,
1993-07-21,,-0.00618686522991749,0.0007541520369768553,8.566260021264535e-05,
1993-07-22,,-0.004504374818164766,-0.008293323837850716,8.594473277766929e-05,
1993-07-23,,-0.003497164469421651,0.005513902974343546,8.650904103468159e-05,
1993-07-26,,0.0024495742265090627,0.0011171360655910505,0.0002595271231040448,
1993-07-27,,0.00048402076437656366,0.0015206301195024676,8.622687971798261e-05,
1993-07-28,,0.002147007685040759,0.002028036890461419,8.679121672886754e-05,
1993-07-29,,0.006828795125725148,0.0021510657684073267,8.622687971798261e-05,
1993-07-30,,-0.0015194876587882533,0.019659091857311777,8.453421368345857e-05,
1993-08-02,,-0.0018835056072905533,0.009550197338697997,0.000254448866274944,
1993-08-03,,0.002150803516630216,-0.004572102888330506,8.594473277766929e-05,
1993-08-04,,-0.0021820187245986944,-0.0027354171084440124,8.622687971798261e-05,
1993-08-05,,0.0011496664706939696,-0.0370158018197931,8.622687971798261e-05,
1993-08-06,,0.00014961627730516783,-0.021545452779029046,8.538048202180974e-05,
1993-08-09,,0.003117659236510738,0.006029326766848974,0.00025529513461219937,
1993-08-10,,-0.00018513902361303578,-0.0035477679164228246,8.453421368345857e-05,
1993-08-11,,0.00349234708639062,-0.011447793398654168,8.481628875831466e-05,
1993-08-12,,-0.0008551380334999438,0.0007869134363160204,8.453421368345857e-05,
1993-08-13,,0.0038317529913887228,-0.023130810086676685,8.425215297839755e-05,
1993-08-16,,0.003457117725923174,0.013568864310522066,0.0002536026410503757,
1993-08-17,,-0.0015308209993547194,-0.0026948021676630094,8.453421368345857e-05,
1993-08-18,,0.001151907799782944,0.005640278986094907,8.425215297839755e-05,
1993-08-19,,0.0035060246987400744,-0.0008137418851103715,8.368807467327362e-05,
1993-08-20,,0.002499839127552147,-0.0004126728837559788,8.340605707101498e-05,
1993-08-23,,0.0007657657240636037,-0.0004347521309489017,0.0002510642240198209,
1993-08-24,,0.0045305280451315155,0.0014631767163674572,8.368807467327362e-05,
1993-08-25,,0.0025071290907833343,-0.006701712282939995,8.368807467327362e-05,
1993-08-26,,0.005565752485966468,0.000258473939754126,8.340605707101498e-05,
1993-08-27,,-0.002908081608569236,-0.005398164291314974,8.397010664203603e-05,
1993-08-30,,0.002789590216878187,-3.287671232876712e-05,0.0002536026410503757,
1993-08-31,,-0.0005392157753449313,0.006217883343690037,8.453421368345857e-05,
1993-09-01,,-0.0005386724580608616,-0.006739528410232584,8.425215297839755e-05,
1993-09-02,,0.0028527904913250067,0.0005309730834259043,8.425215297839755e-05,
1993-09-03,,0.0062665162251299734,-0.01747879912076496,8.368807467327362e-05,
1993-09-07,,0.004976671516459521,-0.022094552264729415,0.0003291125212201991,
1993-09-08,,0.00013374056830275252,-0.008607351237818714,8.199618451884055e-05,
1993-09-09,,-0.0073430496999700974,0.004395579830787458,8.284206496161217e-05,
1993-09-10,,0.003883487899375834,-0.005105779170172483,8.340605707101498e-05,
1993-09-13,,0.0021096621791743837,-0.020801013269938995,0.00024852619488483646,
1993-09-14,,-0.008008644180328421,-0.0014636027158469642,8.312405383415996e-05,
1993-09-15,,-0.001218343321985006,0.012499951773807286,8.368807467327362e-05,
1993-09-16,,0.0014954790521828699,0.013638466383246653,8.284206496161217e-05,
1993-09-17,,0.0001377471618241343,-0.0025623409026921027,8.25600904522754e-05,
1993-09-20,,-0.0016189818483976328,0.006077681764294684,0.0002476802713568262,
1993-09-21,,-0.003580828506578061,0.0021076851636871266,8.25600904522754e-05,
1993-09-22,,0.0014936200543746992,-0.0009975691930455741,8.171425309254811e-05,
1993-09-23,,0.0018332130686509885,0.0073253842110147325,8.171425309254811e-05,
1993-09-24,,0.0004776303096047029,0.001669713364797968,8.199618451884055e-05,
1993-09-27,,0.008925537143527085,-0.0026894762649015695,0.00024598855355652163,
1993-09-28,,0.0018398321646937432,-0.002534441309829457,8.143233602507786e-05,
1993-09-29,,-0.003946073837896168,-0.007178913928705585,8.115043331533046e-05,
1993-09-30,,-0.004272814395866479,0.0065009323756185875,8.199618451884055e-05,
1993-10-01,,0.004899862058194796,-0.00423036818680996,8.171425309254811e-05,
1993-10-04,,6.860282970543175e-05,-0.006388808915718581,0.0002451427592776443,
1993-10-05,,-0.0005435687086796038,0.005817043938818692,8.199618451884055e-05,
1993-10-06,,0.00013654548962011563,0.006913857376274738,8.397010664203603e-05,
1993-10-07,,0.0008166704580397066,0.0029364095169429985,8.340605707101498e-05,
1993-10-08,,0.005595107452459328,0.0033475633461003498,8.340605707101498e-05,
1993-10-11,,0.00040248141893294156,0.008056384096597258,0.00025021817121304496,
1993-10-12,,-0.0005479330542642658,-0.0022245726285145726,8.340605707101498e-05,
1993-10-13,,-0.00020655891353382869,0.016073345033771485,8.425215297839755e-05,
1993-10-14,,0.003208906483920825,0.0023089100915236007,8.481628875831466e-05,
1993-10-15,,0.002527942418913679,-0.007226751960610586,8.425215297839755e-05,
1993-10-18,,-0.005395056424555586,0.0016127623441715138,0.0002527564589351926,
1993-10-19,,-0.0002061522946170869,0.003274911851640564,8.453421368345857e-05,
1993-10-20,,0.001157920921956642,0.016637512711611107,8.566260021264535e-05,
1993-10-21,,-0.005981716126720019,0.0053581686126688375,8.509837820406646e-05,
1993-10-22,,-0.004944378826176151,-0.01763445690143946,8.538048202180974e-05,
1993-10-25,,-0.0032994914315100437,0.009752391023469142,0.00025529513461219937,
1993-10-26,,0.0028485948546235107,-0.008759276535334334,8.509837820406646e-05,
1993-10-27,,-0.0008757803645343389,0.008814567233025464,8.650904103468159e-05,
1993-10-28,,0.0018330011472595486,-0.007951739523221221,8.650904103468159e-05,
1993-10-29,,-0.0012146551582619936,0.002838043944893324,8.509837820406646e-05,
1993-11-01,,-0.008329095015415997,-0.017213612643064757,0.000254448866274944,
1993-11-02,,-0.005225393905584187,-0.0006991901498080897,8.566260021264535e-05,
1993-11-03,,-0.0005256857447375042,0.0015041926110418804,8.735561125409106e-05,
1993-11-04,,-0.0008601919516330015,0.023232061313191926,8.650904103468159e-05,
1993-11-05,,-0.005199773385686629,0.01544603034320217,8.622687971798261e-05,
1993-11-08,,0.004125152574726846,-0.005592109008821234,0.000256987800637936,
1993-11-09,,0.0031654996495938093,0.0009207594507420294,8.566260021264535e-05,
1993-11-10,,-0.0038704330045223143,-0.002936490819003231,8.707340680163684e-05,
1993-11-11,,0.00014681800307004937,0.004923690335687661,8.735561125409106e-05,
1993-11-12,,0.004172260082460778,-1.0958904109589042e-05,8.735561125409106e-05,
1993-11-15,,-0.0009043378923244152,-0.0054741507667415154,0.0002612202204049105,
1993-11-16,,0.002831560400078271,0.0007896816083003224,8.707340680163684e-05,
1993-11-17,,0.00048047931653232175,-0.008544292237442871,8.650904103468159e-05,
1993-11-18,,-0.004877049045314098,0.013302650563345933,8.650904103468159e-05,
1993-11-19,,-0.007517435205341602,0.001979751115797438,8.707340680163684e-05,
1993-11-22,,-0.0032065215894517196,0.0023512292479361814,0.0002629134902619806,
1993-11-23,,0.0051533837182278115,-0.002125123808972081,8.763783008732688e-05,
1993-11-24,,-0.0011837839805464256,-0.0033213402600417905,8.735561125409106e-05,
1993-11-26,,0.003971909532575262,0.0013066327431293283,0.00017471122250818213,
1993-11-29,,0.0021151882110310594,-0.015158258163834759,0.0002612202204049105,
1993-11-30,,-0.004519440212515181,-0.0006845410137687655,8.735561125409106e-05,
1993-12-01,,0.0008163234270311902,0.005920559025251496,8.792006330244602e-05,
1993-12-02,,0.00048263771225338974,0.004143423299053076,8.735561125409106e-05,
1993-12-03,,0.000482572036647636,0.005594272645336554,8.707340680163684e-05,
1993-12-06,,0.0061348519280257875,0.0006306932943069826,0.0002612202204049105,
1993-12-07,,0.0004813927523135219,-0.0002762108934995698,8.650904103468159e-05,
1993-12-08,,0.0008163725784716546,0.014316448896367998,8.650904103468159e-05,
1993-12-09,,0.00215846392649527,0.0005121904550324055,8.622687971798261e-05,
1993-12-10,,-0.003869485398199376,-0.0005338347211029846,8.566260021264535e-05,
1993-12-13,,-0.002896352231779597,0.010299323130726457,0.0002561414460654292,
1993-12-14,,-0.0025185301916321834,0.001930788668706033,8.538048202180974e-05,
1993-12-15,,-0.0005170838516205579,-0.0036285299635410904,8.509837820406646e-05,
1993-12-16,,-0.0005165477050610179,0.0012857215938157176,8.481628875831466e-05,
1993-12-17,,0.002484763083295033,0.0010250421318912886,8.481628875831466e-05,
1993-12-20,,-0.0008855598604180361,0.008375920182884578,0.000254448866274944,
1993-12-21,,-0.0011825753077151291,-0.005783890270370037,8.538048202180974e-05,
1993-12-22,,0.007173133177782799,-0.004785152452496741,8.594473277766929e-05,
1993-12-23,,0.0021562658459622496,-0.001826076238480153,8.566260021264535e-05,
1993-12-27,,0.0005858084995481813,-4.383561643835617e-05,0.0003426504008505814,
1993-12-28,,0.0001464181335838332,-1.0958904109589042e-05,8.566260021264535e-05,
1993-12-29,,-0.0011918609417651026,0.0029764420570543106,8.566260021264535e-05,
1993-12-30,,-0.005521175939298192,0.014622555729404999,8.425215297839755e-05,
1993-12-31,,-0.00018413516726878084,-1.0958904109589042e-05,8.340605707101498e-05,
1994-01-03,,-0.0068494826761176545,-3.287671232876712e-05,0.0002527564589351926,
1994-01-04,,0.0028115514942807607,0.005987764771704077,8.481628875831466e-05,
1994-01-05,,-0.0011773463454623568,0.0029070822022085143,8.622687971798261e-05,
1994-01-06,,0.004480937387957507,-0.02429938395154792,8.594473277766929e-05,
1994-01-07,,0.010875816383500192,0.012565211198314922,8.538048202180974e-05,
1994-01-10,,0.0024498607710621255,-0.017446449055478652,0.0002527564589351926,
1994-01-11,,0.0008164038728374378,0.0045498959303966,8.368807467327362e-05,
1994-01-12,,0.004183235105126098,0.001675381736700047,8.340605707101498e-05,
1994-01-13,,-0.007561390429883918,0.006852547959397196,8.284206496161217e-05,
1994-01-14,,-0.0038638048911351776,0.0034617099061799252,8.25600904522754e-05,
1994-01-17,,0.00044332194547984296,0.0056067028826467516,0.0002493721615024799,
1994-01-18,,0.0024902144241657964,0.0006263084932904097,8.312405383415996e-05,
1994-01-19,,-0.0005221858672188974,-0.0021762881615291127,8.284206496161217e-05,
1994-01-20,,0.0034988968585593027,0.0002443385173864034,8.312405383415996e-05,
1994-01-21,,-0.0008591800231995451,-0.014814430062864056,8.25600904522754e-05,
1994-01-24,,-0.0002308285645589283,-0.018685726453261386,0.0002476802713568262,
1994-01-25,,-0.002194146061143104,0.008436770768540805,8.199618451884055e-05,
1994-01-26,,0.0011510604576148154,0.002606842143010916,8.199618451884055e-05,
1994-01-27,,0.002827856949338522,0.0015556207303552374,8.171425309254811e-05,
1994-01-28,,0.004177054101049745,-0.01395777850786358,8.171425309254811e-05,
1994-01-31,,-0.0015792087214686692,-0.0009581906581318528,0.00024598855355652163,
1994-02-01,,-0.005205860506356262,0.009912301217615807,8.284206496161217e-05,
1994-02-02,,0.00014721784354167924,0.00798065645027283,8.481628875831466e-05,
1994-02-03,,-0.0028572040858580038,0.002458497815412001,8.566260021264535e-05,
1994-02-04,,-0.00881574471920243,0.0073791616715418815,8.763783008732688e-05,
1994-02-07,,-0.0012014281995389045,-0.012902889582341648,0.0002713824288139235,
1994-02-08,,-0.0031573398635816575,-0.007703266596417254,9.017844690309887e-05,
1994-02-09,,0.0041356693060292824,0.0005145962134833018,9.102557818747038e-05,
1994-02-10,,0.00015241313127620218,0.004585232822745292,9.102557818747038e-05,
1994-02-11,,0.0018131144522478139,-0.001710305309338319,9.130798407095839e-05,
1994-02-14,,-0.0005400139806659557,0.0036334844242431603,0.00027392395221287515,
1994-02-15,,0.0011485676083121887,0.004555251141552455,9.130798407095839e-05,
1994-02-16,,-0.0005122647314131002,-0.003907062800213431,9.159040435062794e-05,
1994-02-17,,-0.006790618193533195,0.0025966030254861807,9.159040435062794e-05,
1994-02-18,,-0.006102617913141276,-0.011844508969129105,9.187283902758232e-05,
1994-02-22,,0.0029364432366831344,-0.0014913945057659277,0.0003686211524116802,
1994-02-23,,-0.005103471689362894,-0.009631412251500179,9.215528810292005e-05,
1994-02-24,,-0.0057374602237525805,0.0025173178756642636,9.469797788998357e-05,
1994-02-25,,0.0008163019113941316,0.005961963846089416,9.41328348775603e-05,
1994-02-28,,0.004421899161643884,0.006828186752508402,0.00028324619753886663,
1994-03-01,,-0.008661882361370889,-0.0006661810244083708,9.41328348775603e-05,
1994-03-02,,-0.0008168599666560995,-0.011419298793960161,9.809004666283655e-05,
1994-03-03,,-0.003095461747072764,0.0019786948961292663,9.724183483852619e-05,
1994-03-04,,-0.0014632440856725026,-0.004644265761403718,9.75245576925018e-05,
1994-03-07,,0.0037554492322643598,0.0040900119696769535,0.0002968151648725541,
1994-03-08,,-0.0034163446900940387,-0.0037195681756327557,9.865559332370699e-05,
1994-03-09,,0.00016518070301219426,-0.002138052762126049,9.950402150407977e-05,
1994-03-10,,-0.0066408399202147195,0.013844623296796291,9.893838829085137e-05,
1994-03-11,,0.0017900711211551624,0.016151984591291118,9.780729496690333e-05,
1994-03-14,,-0.0024111462554780106,-0.00042082446869751215,0.00029342188490071,
1994-03-15,,0.002763344352004563,0.0015414343688530487,9.922119768394184e-05,
1994-03-16,,0.004721148662421964,-0.0041442577932856075,0.00010035257953782871,
1994-03-17,,-0.00015962067905815345,-0.005458429721230304,9.893838829085137e-05,
1994-03-18,,-0.006312328613576145,0.008205003537205139,9.724183483852619e-05,
1994-03-21,,-0.0033704938241627446,-0.0002915754576399149,0.00029257367307750537,
1994-03-22,,0.007636105107349946,0.006975714662975344,9.865559332370699e-05,
1994-03-23,,0.0008163969525884594,-0.0023236917834619972,9.865559332370699e-05,
1994-03-24,,-0.009838312621238405,0.005526710123578674,9.695912640387577e-05,
1994-03-25,,-0.0017633708570325014,0.0022943689647429246,9.6676432387445e-05,
1994-03-28,,-0.0004512772390734856,-0.005271823811740962,0.00029257367307750537,
1994-03-29,,-0.005286297559705534,-0.00630511433121291,9.809004666283655e-05,
1994-03-30,,-0.004308328797248154,0.0008939014888581878,9.837281278140246e-05,
1994-03-31,,0.0004963077005041581,0.005284146352250977,9.780729496690333e-05,
1994-04-04,,-0.024805728855402873,-4.383561643835617e-05,0.0003900982307700072,
1994-04-05,,0.013212950818419271,-0.011444669078826982,0.00010233305343607812,
1994-04-06,,0.002408316568335235,-0.0022201856747398794,0.00010261603602663971,
1994-04-07,,0.003687647199338241,0.0010309791005792914,0.00010063546107720371,
1994-04-08,,-0.0045897000238818205,0.0029814949080163946,9.893838829085137e-05,
1994-04-11,,0.001496437163844254,-0.009632046513859405,0.0002993605792571149,
1994-04-12,,0.003687084335730074,-0.009834141615308009,9.922119768394184e-05,
1994-04-13,,-0.003954579773973822,0.001311792418641803,9.978685975237163e-05,
1994-04-14,,-0.002041979069496566,-0.002256665641229912,9.978685975237163e-05,
1994-04-15,,0.0011347716021613762,-0.0017321292999787539,0.00010035257953782871,
1994-04-18,,-0.011120637886457481,0.002884895170960355,0.0003019063832316111,
1994-04-19,,0.0036630693214711385,-0.013234973715006223,0.00010374811080298218,
1994-04-20,,0.003034504874628706,-0.004701390423809423,0.00010488041669494308,
1994-04-21,,0.010059979655277712,0.005240151907792848,0.00010488041669494308,
1994-04-22,,-0.0010940002851475327,-0.009788617623638215,0.00010488041669494308,
1994-04-25,,0.004367265946933904,0.009029750096815059,0.00031549058786412996,
1994-04-26,,0.0008167744380117169,0.0034742957875794436,0.00010544665633139844,
1994-04-28,,-0.011680837218822494,-0.002559988874208978,0.00021769061674893584,
1994-04-29,,-0.0010832559814118981,0.008292241845856788,0.00010912862337187277,
1994-05-02,,-0.0019765687448020887,-3.287671232876712e-05,0.00032568602352513556,
1994-05-03,,-0.002024868521288968,-0.003597092520791619,0.00010997865516304858,
1994-05-04,,-0.0004454483403067145,0.00012233888314698089,0.0001128130351252641,
1994-05-05,,0.0020812545461088208,-0.0017435991813320082,0.00011366363142673128,
1994-05-06,,-0.015145271300573429,-0.002948208570331253,0.00011309655274410698,
1994-05-09,,-0.008133488674151644,0.020320631589760163,0.00035205316620447,
1994-05-10,,0.011160580357807984,-0.0022419300327186273,0.00011933760608762178,
1994-05-11,,-0.005739799098235184,0.0009097302975213197,0.00011905376962421744,
1994-05-12,,0.002694086802057879,-0.003296110021060968,0.00011848614021009725,
1994-05-13,,0.0048952054727753845,0.0063173205949015685,0.00011593252558585929,
1994-05-16,,0.004025262425562564,-0.006190350837836368,0.0003469465893129205,
1994-05-17,,0.014134930641385662,0.008557456598131378,0.00011649989402720484,
1994-05-18,,0.00018282037130392995,-0.007722369177276497,0.00011791856880548548,
1994-05-19,,0.005270277987080217,0.009736143308746096,0.00011763480485396576,
1994-05-20,,-0.00362584041548769,-0.00040229728135983894,0.00011593252558585929,
1994-05-23,,-0.01016113579601558,0.008579938112152519,0.0003494996820816146,
1994-05-24,,0.0017637910844526318,0.0039999092547725965,0.00011678359998921937,
1994-05-25,,0.0020807711107692028,-0.0018150826154497888,0.00011848614021009725,
1994-05-26,,0.002715517601048728,-0.006207705612088018,0.00011735105540149002,
1994-05-27,,-0.0013955261847180822,0.0012880798072440283,0.00011678359998921937,
1994-05-31,,-0.0030399874713403514,0.005664519339451704,0.00046940422160596007,
1994-06-01,,0.0030284888057265646,-0.003364932072324319,0.00011678359998921937,
1994-06-02,,0.003666398279923041,-0.007906376972967996,0.00011735105540149002,
1994-06-03,,0.006538167567329535,-0.0007937377690802792,0.00011593252558585929,
1994-06-06,,0.005321470867757304,-0.011914323376384206,0.0003469465893129205,
1994-06-07,,-0.0026835842833135104,0.005538723971154772,0.0001147979626028095,
1994-06-08,,-0.0001375926981377263,0.0024857559447734414,0.00011564886310430683,
1994-06-09,,-0.0007729517163919043,0.002872774219497757,0.00011536521511402215,
1994-06-10,,-0.00330767361085731,0.001296059786257612,0.00011564886310430683,
1994-06-13,,-0.0023005794200137274,-0.0012076580724644799,0.00034609564534206645,
1994-06-14,,0.004946501828902851,0.003125476014865717,0.00011564886310430683,
1994-06-15,,-0.005828739769222412,0.0007706982089700589,0.00011536521511402215,
1994-06-16,,0.0017673837822234162,0.00714863495165711,0.00011593252558585929,
1994-06-17,,-0.004237346855613683,0.0025740223547762544,0.00011536521511402215,
1994-06-20,,-0.0010204716259607186,0.0037056820088263716,0.0003469465893129205,
1994-06-21,,-0.0035906019332793194,0.0025577541706400067,0.00011564886310430683,
