date,SPY,QQQ,IEF,GLD,SGOV,SCHD,TQQQ,TQQQ_cal,QLD,QLD_cal,SPY_wh,QQQ_wh,IEF_wh,GLD_wh,SGOV_wh,SCHD_wh,TQQQ_wh,TQQQ_cal_wh,QLD_wh,QLD_cal_wh
1993-03-09,-0.0034150455107705,,-0.0038383510238713,-0.0016903482170867,8.397010664203603e-05,-0.0034150455107705,,,,,-0.003450849260864177,,-0.0038617551334603414,-0.0016903482170867,7.137459064573063e-05,-0.003450849260864177,,,,
1993-03-10,0.0020563537114377,,-0.0034962945212138,-0.0026107448040941,8.368807467327362e-05,0.0020563537114377,,,,,0.0020562570637788573,,-0.003519945206145307,-0.0026107448040941,7.113486347228257e-05,0.0020562570637788573,,,,
1993-03-11,-0.0027362291111501,,0.0004844834146375,0.0024422762998154,8.340605707101498e-05,-0.0027362291111501,,,,,-0.0027417203324234408,,0.0004606067023087329,0.0024422762998154,7.089514851036273e-05,-0.0027417203324234408,,,,
1993-03-12,-0.0102880587807999,,-0.0097374206880313,0.0002949450420514,8.284206496161217e-05,-0.0102880587807999,,,,,-0.010292286303742796,,-0.009761276852414862,0.0002949450420514,7.041575521737034e-05,-0.010292286303742796,,,,
1993-03-15,0.0048514896049196,,-0.0038023458252192,0.0030252272632063,0.0002493721615024,0.0048514896049196,,,,,0.004844936828750256,,-0.003875763633438378,0.0030252272632063,0.00021196633727704,0.004844936828750256,,,,
1993-03-16,0.0,,0.0074243078690585,0.0030378215836951,8.368807467327362e-05,0.0,,,,,-1.1562576334139818e-05,,0.007399568143031103,0.0030378215836951,7.113486347228257e-05,-1.1562576334139818e-05,,,,
1993-03-17,-0.0062076562448707,,0.0028018881011228,-0.0007708373235624,8.340605707101498e-05,-0.0062076562448707,,,,,-0.006215117082574876,,0.0027776004298899234,-0.0007708373235624,7.089514851036273e-05,-0.006215117082574876,,,,
1993-03-18,0.0062464319471555,,0.0061305192588183,0.004551778738476,8.340605707101498e-05,0.0062464319471555,,,,,0.006245499279663462,,0.006106395971147067,0.004551778738476,7.089514851036273e-05,0.006245499279663462,,,,
1993-03-19,-0.0015138136937667,,-0.0011749376907932,0.0042282538135284,8.25600904522754e-05,-0.0015138136937667,,,,,-0.0015132718407882472,,-0.0011986911154507343,0.0042282538135284,7.01760768844341e-05,-0.0015132718407882472,,,,
1993-03-22,-0.0055516144903344,,0.0001262039802029,0.002831588838704,0.0002485261948848,-0.0055516144903344,,,,,-0.005554215177586352,,5.4697130887831506e-05,0.002831588838704,0.00021124726565207997,-0.005554215177586352,,,,
1993-03-23,0.0020934776145353,,0.0034760968757619,-0.0021155890905198,8.227813030504978e-05,0.0020934776145353,,,,,0.002092636620662925,,0.0034522407113783387,-0.0021155890905198,6.993641075929232e-05,0.002092636620662925,,,,
1993-03-24,0.0,,-0.0025030909852257,-0.0027226190427055,8.171425309254811e-05,0.0,,,,,-6.803730009719011e-07,,-0.002526741670157207,-0.0027226190427055,6.945711512866589e-05,-6.803730009719011e-07,,,,
1993-03-25,0.0062674665315143,,-0.001836005104745,0.0048228779538965,8.171425309254811e-05,0.0062674665315143,,,,,0.006199806268089326,,-0.0018598201732381507,0.0048228779538965,6.945711512866589e-05,0.006199806268089326,,,,
1993-03-26,-0.005536629102383,,-0.0071053748927347,0.0002897025510916,8.143233602507786e-05,-0.005536629102383,,,,,-0.005538409376170855,,-0.007129313248899084,0.0002897025510916,6.921748562131617e-05,-0.005538409376170855,,,,
1993-03-29,0.0041758408683494,,0.0024495421591066,-0.0030385875629449,0.0002459885535565,0.0041758408683494,,,,,0.0041492112421539825,,0.002376370926229888,-0.0030385875629449,0.000209090270523025,0.0041492112421539825,,,,
1993-03-30,0.0027716523449541,,0.0028022889610433,0.0081289265345398,8.227813030504978e-05,0.0027716523449541,,,,,0.002760817456918129,,0.002778021837755629,0.0081289265345398,6.993641075929232e-05,0.002760817456918129,,,,
1993-03-31,-0.0006905388980246,,-0.000507192954859,0.010156505210723,8.143233602507786e-05,-0.0006905388980246,,,,,-0.0006954823691350634,,-0.0005312956945850274,0.010156505210723,6.921748562131617e-05,-0.0006954823691350634,,,,
1993-04-01,-0.0034582954538843,,-0.0014974649438989,-0.0043034396619544,8.086854496221152e-05,-0.0034582954538843,,,,,-0.00345944417712826,,-0.0015216087795153384,-0.0043034396619544,6.873826321787979e-05,-0.00345944417712826,,,,
1993-04-02,-0.0208187079698838,,-0.0060984411982057,0.0111381417351054,8.115043331533046e-05,-0.0208187079698838,,,,,-0.020887763722550353,,-0.0061226877735481655,0.0111381417351054,6.897786831803088e-05,-0.020887763722550353,,,,
1993-04-05,0.0049607862072635,,0.0027793934925491,-0.0025321416344106,0.0002442970080752,0.0049607862072635,,,,,0.00494199248240008,,0.00270548253364499,-0.0025321416344106,0.00020765245686392,0.00494199248240008,,,,
1993-04-06,-0.0028209091528615,,0.0037904906864155,-0.0025164858016778,8.115043331533046e-05,-0.0028209091528615,,,,,-0.002820518728533066,,0.0037659975357305685,-0.0025164858016778,6.897786831803088e-05,-0.002820518728533066,,,,
1993-04-07,0.0035365616138438,,0.0008162781412228,-0.0048868454289322,8.143233602507786e-05,0.0035365616138438,,,,,0.003537621887368345,,0.0007920110179351288,-0.0048868454289322,6.921748562131617e-05,0.003537621887368345,,,,
1993-04-08,-0.0014098109832957,,0.0067911734225312,0.0022162125880952,8.171425309254811e-05,-0.0014098109832957,,,,,-0.0014217787658719332,,0.00676694739513394,0.0022162125880952,6.945711512866589e-05,-0.0014217787658719332,,,,
1993-04-12,0.0141141077334185,,0.003932112448774,-4.383561643835617e-05,0.0003246017332613,0.0141141077334185,,,,,0.01411231880805459,,0.0038368521748013977,-4.383561643835617e-05,0.000275911473272105,0.01411231880805459,,,,
1993-04-13,0.0020883440958812,,0.0004836248554839,-0.0023813292744799,8.086854496221152e-05,0.0020883440958812,,,,,0.0020868199986763584,,0.0004600152664428041,-0.0023813292744799,6.873826321787979e-05,0.0020868199986763584,,,,
1993-04-14,-0.0013890973957054,,0.0024820505541906,0.004592545699395,7.974113509407367e-05,-0.0013890973957054,,,,,-0.0013886515885509745,,0.00245846151309471,0.004592545699395,6.777996482996262e-05,-0.0013886515885509745,,,,
1993-04-15,0.0,,0.0014831531543203,0.0019106966760826,7.889572838382894e-05,0.0,,,,,-1.1293052705008133e-05,,0.001459707948840848,0.0019106966760826,6.70613691262546e-05,-1.1293052705008133e-05,,,,
1993-04-16,0.0,,-0.0008497629103511,-0.0031092179775824,7.945931850764159e-05,0.0,,,,,-1.5263810334009698e-06,,-0.0008731259240497301,-0.0031092179775824,6.754042073149536e-05,-1.5263810334009698e-06,,,,
1993-04-19,-0.004171934377207,,0.0017824696183057,0.0051469368143841,0.0002383779555229,-0.004171934377207,,,,,-0.00418497624575548,,0.0017121956457029604,0.0051469368143841,0.000202621262194465,-0.00418497624575548,,,,
1993-04-20,-0.0048889617897583,,0.0001493498362117,0.0008724333220386,7.861395484425642e-05,-0.0048889617897583,,,,,-0.004893811186917418,,0.00012600737045827539,0.0008724333220386,6.682186161761797e-05,-0.004893811186917418,,,,
1993-04-21,-0.0007026756203563,,0.0008163234270311,-0.0026587965034034,7.805045080429751e-05,-0.0007026756203563,,,,,-0.0007012292461655333,,0.0007929809612776754,-0.0026587965034034,6.634288318365289e-05,-0.0007012292461655333,,,,
1993-04-22,-0.0126389432585721,,0.0011501517792619,0.0008739968481027,7.833219565144366e-05,-0.0126389432585721,,,,,-0.01270638657808632,,0.0011268504093988863,0.0008739968481027,6.658236630372712e-05,-0.01270638657808632,,,,
1993-04-23,-0.0042683011797582,,-0.0021838341739352,0.0164936093245965,7.889572838382894e-05,-0.0042683011797582,,,,,-0.00420033934951824,,-0.002207073899962597,0.0164936093245965,6.70613691262546e-05,-0.00420033934951824,,,,
1993-04-26,-0.0078571810908038,,-0.0025431050941938,0.0125794746938761,0.0002383779555229,-0.0078571810908038,,,,,-0.007893499675183763,,-0.0026132557791253065,0.0125794746938761,0.000202621262194465,-0.007893499675183763,,,,
1993-04-27,0.0107990513863223,,-0.0054841739023261,0.0061450897716241,8.086854496221152e-05,0.0107990513863223,,,,,0.010778041249592007,,-0.005507742395476785,0.0061450897716241,6.873826321787979e-05,0.010778041249592007,,,,
1993-04-28,-0.0021364832723742,,-0.0008407289516398,-0.0048487505944909,8.143233602507786e-05,-0.0021364832723742,,,,,-0.0021359186730723553,,-0.000864646759858978,-0.0048487505944909,6.921748562131617e-05,-0.0021359186730723553,,,,
1993-04-29,0.0042823522384636,,0.0034728680057571,0.0168606453280894,8.171425309254811e-05,0.0042823522384636,,,,,0.004282059273431799,,0.0034488885537023056,0.0168606453280894,6.945711512866589e-05,0.004282059273431799,,,,
1993-04-30,0.0014219933396428,,-0.0034910794686386,-0.0036667519299814,8.115043331533046e-05,0.0014219933396428,,,,,0.0014198469304829912,,-0.0035148534412413395,-0.0036667519299814,6.897786831803088e-05,0.0014198469304829912,,,,
1993-05-03,0.0063872518924148,,0.0064413338438145,-3.287671232876712e-05,0.0002442970080752,0.0063872518924148,,,,,0.006347583295964541,,0.0063693338438145,-3.287671232876712e-05,0.00020765245686392,0.006347583295964541,,,,
1993-05-04,0.0035266633563377,,0.0031483461654461,0.0052106047425174,8.030481132146755e-05,0.0035266633563377,,,,,0.0034867404134452658,,0.003124716028459799,0.0052106047425174,6.825908962324742e-05,0.0034867404134452658,,,,
1993-05-05,0.002810606781316,,-0.0008484216554525,-0.0053457897338161,8.030481132146755e-05,0.002810606781316,,,,,0.002782795959086865,,-0.000871866860931952,-0.0053457897338161,6.825908962324742e-05,0.002782795959086865,,,,
1993-05-06,-0.0035038771788307,,0.0011494593316793,0.0035176226061232,8.086854496221152e-05,-0.0035038771788307,,,,,-0.0035422257557974238,,0.0011259524823642314,0.0035176226061232,6.873826321787979e-05,-0.0035422257557974238,,,,
1993-05-07,-0.0021094382708881,,-0.0025097931314674,0.0056149201394909,8.002296603164942e-05,-0.0021094382708881,,,,,-0.002176142568728448,,-0.002533238336946852,0.0056149201394909,6.801952112690201e-05,-0.002176142568728448,,,,
1993-05-10,0.0021138974069792,,0.0027828011180839,-0.0019909186703707,0.0002409144339644,0.0021138974069792,,,,,0.0020305289038472134,,0.002711972350960612,-0.0019909186703707,0.00020477726886974,0.0020305289038472134,,,,
1993-05-11,0.0042194214352369,,0.0008163131160997,-0.004074860249401,8.030481132146755e-05,0.0042194214352369,,,,,0.004209991050967884,,0.0007928473626750425,-0.004074860249401,6.825908962324742e-05,0.004209991050967884,,,,
1993-05-12,-0.0014004608878259,,-0.004168813143553,0.0023810489754455,8.086854496221152e-05,-0.0014004608878259,,,,,-0.0014070735704777852,,-0.004192237801087247,0.0023810489754455,6.873826321787979e-05,-0.0014070735704777852,,,,
1993-05-13,-0.011921504568224,,-0.0038252221812359,0.0303090860144756,8.115043331533046e-05,-0.011921504568224,,,,,-0.011931595468555828,,-0.0038489139620578178,0.0303090860144756,6.897786831803088e-05,-0.011931595468555828,,,,
1993-05-14,-0.0007099477928732,,-0.0015021317190214,0.0032587958642828,8.199618451884055e-05,-0.0007099477928732,,,,,-0.000794143701115213,,-0.0015260700751857836,0.0032587958642828,6.969675684101447e-05,-0.000794143701115213,,,,
1993-05-17,0.0035507671814332,,-0.0025110568499145,0.0028188343142871,0.0002485261948848,0.0035507671814332,,,,,0.0035137183678083483,,-0.0025831801375857328,0.0028188343142871,0.00021124726565207997,0.0035137183678083483,,,,
1993-05-18,-0.0007069983989326,,-0.0044584463258943,-0.0039378377125049,8.397010664203603e-05,-0.0007069983989326,,,,,-0.0007297184558356972,,-0.00448267235329156,-0.0039378377125049,7.137459064573063e-05,-0.0007297184558356972,,,,
1993-05-19,0.0205379200042896,,0.0031281563767416,0.0383250932981741,8.425215297839755e-05,0.0205379200042896,,,,,0.020530884158654995,,0.003103642678111463,0.0383250932981741,7.161433003163792e-05,0.020530884158654995,,,,
1993-05-20,0.0027759608762965,,0.0014773473746795,-0.0212206996739445,8.312405383415996e-05,0.0027759608762965,,,,,0.0027698085211152893,,0.0014530186075562123,-0.0212206996739445,7.065544575903597e-05,0.0027698085211152893,,,,
1993-05-21,-0.008995863672238,,-0.0044573843512264,-0.0014823339709902,8.284206496161217e-05,-0.008995863672238,,,,,-0.008998863559043365,,-0.004481630926568866,-0.0014823339709902,7.041575521737034e-05,-0.008998863559043365,,,,
1993-05-24,0.0041894123305292,,0.0001420474086145,0.0160421400324803,0.0002519103199261,0.0041894123305292,,,,,0.004155117527538358,,6.84446688884726e-05,0.0160421400324803,0.000214123771937185,0.004155117527538358,,,,
1993-05-25,0.0020859671886035,,-0.0008304127777719,-0.0046253293721386,8.509837820406646e-05,0.0020859671886035,,,,,0.0020492537882761852,,-0.000854967572292448,-0.0046253293721386,7.233362147345649e-05,0.0020492537882761852,,,,
1993-05-26,0.0124912094188172,,0.0034562970363585,-0.0079579787716592,8.594473277766929e-05,0.0124912094188172,,,,,0.012486163572873792,,0.003431680598002336,-0.0079579787716592,7.30530228610189e-05,0.012486163572873792,,,,
1993-05-27,-0.0034268005421215,,0.000486208924725,0.0006565978382135,8.538048202180974e-05,-0.0034268005421215,,,,,-0.0034308551070108494,,0.00046179796582089045,0.0006565978382135,7.257340971853828e-05,-0.0034308551070108494,,,,
1993-05-28,-0.0048144589833462,,-0.0028079045534093,0.0071938442980252,8.566260021264535e-05,-0.0048144589833462,,,,,-0.004842449030706671,,-0.002832294964368204,0.0071938442980252,7.281321018074855e-05,-0.004842449030706671,,,,
1993-06-01,0.0096753472717594,,0.0065747854507496,-0.0003087713695181,0.0003426504008505,0.0096753472717594,,,,,0.009654280849592696,,0.006476484080886586,-0.0003087713695181,0.000291252840722925,0.009654280849592696,,,,
1993-06-02,-0.0013691314239641,,0.0011471472203929,-0.0221389567840619,8.509837820406646e-05,-0.0013691314239641,,,,,-0.0014203869264699204,,0.001122941740940845,-0.0221389567840619,7.233362147345649e-05,-0.0014203869264699204,,,,
1993-06-03,-0.0034268005421215,,0.0031365685857182,0.015436195567435,8.594473277766929e-05,-0.0034268005421215,,,,,-0.003438213952640906,,0.0031124247501017614,0.015436195567435,7.30530228610189e-05,-0.003438213952640906,,,,
1993-06-04,-0.0034389645270425,,-0.0064467000253646,0.0077285660491865,8.481628875831466e-05,-0.0034389645270425,,,,,-0.0034458934701572866,,-0.006470658929474189,0.0077285660491865,7.209384544456747e-05,-0.0034458934701572866,,,,
1993-06-07,-0.003450297074963,,0.0021189686691214,-0.0127447411191085,0.0002612202204049,-0.003450297074963,,,,,-0.003467876601344728,,0.002045859080080304,-0.0127447411191085,0.000222037187344165,-0.003467876601344728,,,,
1993-06-08,-0.0090029352331542,,-0.000505062078058,0.0065609295079075,8.679121672886754e-05,-0.0090029352331542,,,,,-0.00901283611615544,,-0.0005293292013456712,0.0065609295079075,7.37725342195374e-05,-0.00901283611615544,,,,
1993-06-09,0.0034940057728061,,0.0014774807998289,-0.0101375411825906,8.763783008732688e-05,0.0034940057728061,,,,,0.0034332613294607715,,0.0014531725806508178,-0.0101375411825906,7.449215557422785e-05,0.0034332613294607715,,,,
1993-06-10,0.0006961367915347,,0.0001550754826168,-0.0017608579483953,8.707340680163684e-05,0.0006961367915347,,,,,0.0006904778086762192,,0.00013084945521953976,-0.0017608579483953,7.401239578139131e-05,0.0006904778086762192,,,,
1993-06-11,0.0041758408683494,,0.0071243861641348,-0.0012245511371192,8.707340680163684e-05,0.0041758408683494,,,,,0.004172156123341619,,0.00710016013673754,-0.0012245511371192,7.401239578139131e-05,0.004172156123341619,,,,
1993-06-14,-0.0013862864269349,,0.0007886896311043,-0.0198789682473632,0.0002561414460654,-0.0013862864269349,,,,,-0.0013946172940325389,,0.0007173060694604643,-0.0198789682473632,0.00021772022915558998,-0.0013946172940325389,,,,
1993-06-15,-0.0020816249871814,,0.0008162931082569,0.0064628702969923,8.538048202180974e-05,-0.0020816249871814,,,,,-0.0020896501285561178,,0.0007925191356541603,0.0064628702969923,7.257340971853828e-05,-0.0020896501285561178,,,,
1993-06-16,0.0020859671886035,,0.0001518805066183,0.0072423598313495,8.538048202180974e-05,0.0020859671886035,,,,,0.0020811131264185,,0.00012814762990597125,0.0072423598313495,7.257340971853828e-05,0.0020811131264185,,,,
1993-06-17,0.0034702967654118,,0.0018139251789472,0.0039292584871947,8.509837820406646e-05,0.0034702967654118,,,,,0.0034654795865399365,,0.0017901923022348712,0.0039292584871947,7.233362147345649e-05,0.0034654795865399365,,,,
1993-06-18,-0.0082350100724376,,-0.0028350289997883,0.0039137941071233,8.481628875831466e-05,-0.0082350100724376,,,,,-0.008236478999284593,,-0.0028586591367746016,0.0039137941071233,7.209384544456747e-05,-0.008236478999284593,,,,
1993-06-21,0.0021062389455837,,0.003780442371501,-0.0009765272919997,0.0002569878006379,0.0021062389455837,,,,,0.0021033364550097143,,0.003708997166021548,-0.0009765272919997,0.00021843963054221503,0.0021033364550097143,,,,
1993-06-22,0.0007008350790023,,0.0001510814730899,-0.0047336683900089,8.566260021264535e-05,0.0007008350790023,,,,,0.0007013448890175867,,0.00012747188404880412,-0.0047336683900089,7.281321018074855e-05,0.0007013448890175867,,,,
1993-06-23,-0.0091032437815293,,-0.0001813274517196,-0.0046205033726561,8.650904103468159e-05,-0.0091032437815293,,,,,-0.009103226865360551,,-0.00020493704076069588,-0.0046205033726561,7.353268487947936e-05,-0.009103226865360551,,,,
1993-06-24,0.0134275435025144,,0.0024813737864961,0.0185126041577263,8.735561125409106e-05,0.0134275435025144,,,,,0.01335380381829781,,0.0024577436495097985,0.0185126041577263,7.42522695659774e-05,0.01335380381829781,,,,
1993-06-25,-0.0006974903225134,,0.0028176366344227,0.0058729672793619,8.679121672886754e-05,-0.0006974903225134,,,,,-0.0006982495287729263,,0.0027941503330528366,0.0058729672793619,7.37725342195374e-05,-0.0006982495287729263,,,,
1993-06-28,0.0111652567528139,,0.003118081345929,-0.0020270272042192,0.0002586806391539,0.0111652567528139,,,,,0.011138893071572174,,0.0030481155925043426,-0.0020270272042192,0.000219878543280815,0.011138893071572174,,,,
1993-06-29,-0.0048312080978544,,0.0011506398715902,-1.0958904109589042e-05,8.594473277766929e-05,-0.0048312080978544,,,,,-0.00483777147169192,,0.0011274823373436246,-1.0958904109589042e-05,7.30530228610189e-05,-0.00483777147169192,,,,
1993-06-30,0.0,,-0.000520304359004,0.0082479994014718,8.481628875831466e-05,0.0,,,,,-6.235626649198078e-07,,-0.0005434002494149589,0.0082479994014718,7.209384544456747e-05,-6.235626649198078e-07,,,,
1993-07-01,-0.0027737223384272,,0.0001480174374613,0.0014423374362259,8.481628875831466e-05,-0.0027737223384272,,,,,-0.002783238186820993,,0.00012488045115993017,0.0014423374362259,7.209384544456747e-05,-0.002783238186820993,,,,
1993-07-02,-0.0055631802826899,,0.0028245757428861,0.0239995951856001,8.368807467327362e-05,-0.0055631802826899,,,,,-0.005638579469494953,,0.00280143875658473,0.0239995951856001,7.113486347228257e-05,-0.005638579469494953,,,,
1993-07-06,-0.010489240129804,,-0.0024154707629462,0.0091032914126777,0.0003302403618091,-0.010489240129804,,,,,-0.010498166148395176,,-0.002507361173905104,0.0091032914126777,0.000280704307537735,-0.010498166148395176,,,,
1993-07-07,0.0028268798813351,,0.0001481506918324,0.0105852366786813,8.425215297839755e-05,0.0028268798813351,,,,,0.0028249687320187973,,0.00012499315758582468,0.0105852366786813,7.161433003163792e-05,0.0028249687320187973,,,,
1993-07-08,0.0112750249723012,,0.0014850738839794,-0.0015268760339732,8.509837820406646e-05,0.0112750249723012,,,,,0.01127660817997153,,0.0014619163497328247,-0.0015268760339732,7.233362147345649e-05,0.01127660817997153,,,,
1993-07-09,0.0027875588202943,,0.0018204665717233,-0.0053247240862957,8.453421368345857e-05,0.0027875588202943,,,,,0.002768838407971019,,0.0017973912292575465,-0.0053247240862957,7.185408163093978e-05,0.002768838407971019,,,,
1993-07-12,-0.0006949142936492,,0.0011100019472656,0.0007302878768342,0.0002536026410503,-0.0006949142936492,,,,,-0.0006904007598107539,,0.0010410841390464218,0.0007302878768342,0.00021556224489275498,-0.0006904007598107539,,,,
1993-07-13,-0.0006957032717773,,-0.0015251468673157,-0.0024258038456449,8.425215297839755e-05,-0.0006957032717773,,,,,-0.0006957529665538438,,-0.001548078374165015,-0.0024258038456449,7.161433003163792e-05,-0.0006957529665538438,,,,
1993-07-14,0.0034795612870737,,0.0041695259062813,0.0049578269284806,8.509837820406646e-05,0.0034795612870737,,,,,0.0034747738966109426,,0.004146491659705958,0.0049578269284806,7.233362147345649e-05,0.0034747738966109426,,,,
1993-07-15,-0.0041607359518472,,0.0001457516199498,-0.0043213037316957,8.425215297839755e-05,-0.0041607359518472,,,,,-0.004170190061092083,,0.0001229639487169233,-0.0043213037316957,7.161433003163792e-05,-0.004170190061092083,,,,
1993-07-16,-0.0027860001483356,,0.0008163862460087,-0.0017934900984054,8.425215297839755e-05,-0.0027860001483356,,,,,-0.0027867803888532616,,0.0007935985747758233,-0.0017934900984054,7.161433003163792e-05,-0.0027867803888532616,,,,
1993-07-19,-0.0006973905344008,,0.0001014391761962,0.0071099804305283,0.0002527564589351,-0.0006973905344008,,,,,-0.0007123054761748024,,3.319945016880274e-05,0.0071099804305283,0.00021484299009483503,-0.0007123054761748024,,,,
1993-07-20,0.0027947348442893,,-0.0028661202526241,-0.0068498646791855,8.481628875831466e-05,0.0027947348442893,,,,,0.0027889822164116136,,-0.002888887375911771,-0.0068498646791855,7.209384544456747e-05,0.0027889822164116136,,,,
1993-07-21,-0.0006963918446479,,-0.0061868652299173,0.0007541520369768,8.566260021264535e-05,-0.0006963918446479,,,,,-0.0006981752814939867,,-0.00620981728471182,0.0007541520369768,7.281321018074855e-05,-0.0006981752814939867,,,,
