최종자산_세전,최종자산_세후,최종자산_원화,CAGR_세전,CAGR_세후,CAGR_원화,MDD,MDD고점,MDD저점,최장회복_거래일,회복완료,연변동성,Sharpe,Sortino,Calmar,최악의연도,최악연도,최악롤링3년,최악롤링5년,총매매횟수,연평균매매,총세금,연평균세금,세금비중,Sharpe_세후,최악롤링10년,최악롤링3년_세후,key,포트폴리오,구간,구간명,원천징수,합성
46547.65231051937,40195.094760027794,55326074.05976021,0.18665544807513124,0.1674488538388592,0.20144673473095498,-0.3177305218196699,2020-02-19,2020-03-23,146,True,0.16952087792636197,1.0563516854512198,1.4594641070606862,0.5874646445866752,-0.05015663526459213,2018,0.049899506483047196,0.06262450657527996,8,0.8896734333627537,6352.557550491567,706.4627108225396,0.13647428463445713,0.9319188799864693,,0.049899506483047196,A80,"A80 P3 구성, 코어80:위성20",S2,2013–2021,미적용,기본
18354.861779509538,17089.01579636378,24601021.243076634,0.1388514124761806,0.12158922659633586,0.16788337452856505,-0.2535049567814863,2022-01-03,2022-10-14,363,True,0.1754447068979079,0.5955297060491187,0.8510128837781229,0.5477266174162676,-0.19988103191075368,2022,0.08074671715207193,,4,0.8549618320610687,1265.8459831457571,270.5625002143603,0.0689651602039785,0.5022968519242588,,0.08074671715207193,A80,"A80 P3 구성, 코어80:위성20",S3,2022–2026,미적용,기본
36644.34352125322,32051.703022611142,42341073.16506725,0.06727947768103237,0.06014333159826313,0.0685663351926018,-0.5595442251119627,2000-03-24,2002-10-09,2669,True,0.17512490925083077,0.3640012729275878,0.5120787038105014,0.1202397856354786,-0.3154679752137838,2008,-0.21677466819288438,-0.0728961369146146,19,0.9518886679920477,4592.640498642089,230.08854983256592,0.12533013440337443,0.32403660657897493,-0.008031173410767534,-0.21677466819288438,A-Q1,A-Q1 위성 QLD60/SGOV40,A,A 2000–2019,미적용,기본
28007.152876183318,25069.381525370718,37537986.9999485,0.16679871395892065,0.1476099030619218,0.19261466211002864,-0.2854609547390671,2020-02-19,2020-03-23,388,True,0.18714935215308562,0.7618134105152556,1.0705328664473333,0.5843135854127136,-0.19629187661570402,2022,0.06726029437411118,0.12898515808793132,6,0.8978622327790974,2937.771350812598,439.6189907391774,0.10489360927903585,0.6614298567963086,,0.06726029437411118,A-Q1,A-Q1 위성 QLD60/SGOV40,B,B 2020–2026,미적용,기본
104413.42856863522,87042.76620438551,139945318.31054178,0.09206402240415223,0.08463223005181808,0.09915433054098277,-0.5595442251119627,2000-03-24,2002-10-09,2669,True,0.17928505858408,0.4702130056861266,0.6613101847069096,0.16453395151335995,-0.3154679752137838,2008,-0.21677466819288438,-0.0728961369146146,26,0.9757259865971706,16700.501214214528,626.7351163041044,0.1599459135013137,0.4288860913890844,-0.008031173410767534,-0.21677466819288438,A-Q1,A-Q1 위성 QLD60/SGOV40,C,C 2000–2026,미적용,기본
13493.025083018205,13174.234171271984,14346323.989268277,0.023449416023976655,0.021564192673577454,0.01879389162990419,-0.5595442251119627,2000-03-24,2002-10-09,2669,True,0.19618147810632572,0.10670815897336701,0.15015134923765272,0.041908065478264055,-0.3154679752137838,2008,-0.21677466819288438,-0.0728961369146146,12,0.9253365973072215,318.7909117462185,24.58240812730938,0.0236263484122205,0.09729227154248318,-0.008031173410767534,-0.21677466819288438,A-Q1,A-Q1 위성 QLD60/SGOV40,S1,2000–2012,미적용,기본
42503.20176776789,36644.89317650494,50518880.58915123,0.1747204492256731,0.15550478254452016,0.18936296987742596,-0.2936484499715071,2020-02-19,2020-03-23,146,True,0.1578268439044371,1.0582820135543216,1.4683223988111316,0.5949987110186563,-0.03877805089983066,2018,0.046609450508087846,0.059922186964091795,8,0.8896734333627537,5858.308591262945,651.4976897609276,0.1378321714037451,0.9208970971681356,,0.046609450508087846,A-Q1,A-Q1 위성 QLD60/SGOV40,S2,2013–2021,미적용,기본
17533.672949079064,16370.083364209348,23500381.85365067,0.12776415184788426,0.11133275664737918,0.15651347392959347,-0.24940241574777933,2022-01-03,2022-10-14,381,True,0.16521849903500185,0.5625489331570265,0.8054320746017212,0.5122811319401659,-0.20082996512679585,2022,0.06726029437411118,,4,0.8549618320610687,1163.5895848697166,248.7061708118478,0.06636313955718176,0.4678025614098195,,0.06726029437411118,A-Q1,A-Q1 위성 QLD60/SGOV40,S3,2022–2026,미적용,기본
38829.824068111535,33609.478535553644,44866308.51774015,0.07038147284119622,0.06266693561855652,0.07167207054065083,-0.6760810016233211,2000-03-24,2002-10-09,3009,True,0.21764920927996717,0.3445589594507602,0.48528830809715484,0.10410213076865796,-0.3829105195291339,2008,-0.28692419183286333,-0.11411380708232999,19,0.9518886679920477,5220.345532557888,261.53619765498763,0.1344416478272181,0.31066291344911867,-0.02855678463378486,-0.28692419183286333,A-Q2,A-Q2 위성 QLD90/SGOV10,A,A 2000–2019,미적용,기본
32870.25447044895,29038.456160357586,44056002.066742726,0.19509184471839403,0.17312970160104313,0.2215337911569366,-0.3322945417646824,2020-02-19,2020-03-23,389,True,0.23033188646597158,0.7624028111938105,1.073213572373262,0.5871051738687606,-0.25173165292582744,2022,0.07004484688417967,0.14436971581344382,6,0.8978622327790974,3831.7983100913584,573.4044977096332,0.11657343004558197,0.6730947356808219,,0.07004484688417967,A-Q2,A-Q2 위성 QLD90/SGOV10,B,B 2020–2026,미적용,기본
130169.08236379748,106257.27029054344,174465621.09219775,0.10113724892248,0.09278166113202979,0.10828646566768008,-0.6760810016233211,2000-03-24,2002-10-09,3009,True,0.22200689176070307,0.45565203575502106,0.6417130017987529,0.14959338996309893,-0.3829105195291339,2008,-0.28692419183286333,-0.11411380708232999,26,0.9757259865971706,21936.76185678423,823.241100209922,0.1685251325308971,0.4196827433656331,-0.02855678463378486,-0.28692419183286333,A-Q2,A-Q2 위성 QLD90/SGOV10,C,C 2000–2026,미적용,기본
11761.101717897116,11624.493496576371,12504873.790536929,0.012665036056181744,0.01175312593261868,0.008058568257607757,-0.6760810016233211,2000-03-24,2002-10-09,3009,True,0.2446383518076231,0.08584503242623202,0.12095822796605056,0.018733015756650526,-0.3829105195291339,2008,-0.28692419183286333,-0.11411380708232999,12,0.9253365973072215,136.60822132074483,10.534048890094155,0.011615257192518387,0.08212911170842484,-0.02855678463378486,-0.28692419183286333,A-Q2,A-Q2 위성 QLD90/SGOV10,S1,2000–2012,미적용,기본
56678.83491249523,48027.86881275997,67367896.3886427,0.2129296007455641,0.19079385722521236,0.22804838644453285,-0.34034380220091853,2020-02-19,2020-03-23,169,True,0.1927370566349519,1.0647941221061543,1.4798951261945188,0.6256309043050041,-0.04777379928317249,2018,0.05454415754044439,0.07126879220530347,8,0.8896734333627537,8650.966099735258,962.0668389820323,0.1526313325439951,0.9425705161001793,,0.05454415754044439,A-Q2,A-Q2 위성 QLD90/SGOV10,S2,2013–2021,미적용,기본
18671.893123637084,17246.476051411373,25025938.353610784,0.14302756182336895,0.12379016075246341,0.17216598360179325,-0.30583053143676486,2022-01-03,2022-10-14,384,True,0.20446838195310113,0.5557643782580917,0.7959317093127911,0.46766933684298323,-0.2574501966749513,2022,0.07004484688417922,,4,0.8549618320610687,1425.417072225713,304.669297880305,0.07634025445557269,0.46844169836643457,,0.07004484688417922,A-Q2,A-Q2 위성 QLD90/SGOV10,S3,2022–2026,미적용,기본
38612.28167447691,33358.90876143378,44614946.98359109,0.07008023612294512,0.06226860913765453,0.07137047061038104,-0.7397362821037606,2000-03-24,2002-10-09,3342,True,0.2513905986590183,0.328661621630388,0.4624836280187124,0.09473678365976805,-0.43068222321947147,2008,-0.33585686185929464,-0.14616364727956366,19,0.9518886679920477,5188.576636367465,259.94459490349925,0.13437632823954987,0.2993597340931916,-0.04865826743530177,-0.33585686185929464,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),A,A 2000–2019,미적용,기본
35991.10402602729,31726.972474209353,48238876.72608438,0.21142369203346556,0.18877755160269438,0.23822698796481578,-0.36418412641176723,2020-02-19,2020-03-23,386,True,0.26348281364048237,0.7493438590870808,1.0495269204671258,0.5805406570477977,-0.28466781699735644,2022,0.08306972750078945,0.15390819378464782,6,0.8978622327790974,4244.109075013904,635.1042083750021,0.11792105826886383,0.671643748087236,,0.08231935111082733,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),B,B 2020–2026,미적용,기본
143064.47740725215,114996.50423464447,191749319.06894004,0.10504763237934855,0.09602782808606047,0.11222223758444971,-0.7397362821037606,2000-03-24,2002-10-09,3342,True,0.25427473628966524,0.44204540311867313,0.6213684197946011,0.1420068677456243,-0.43068222321947147,2008,-0.33585686185929464,-0.14616364727956366,26,0.9757259865971706,24221.956774303475,908.9997181123568,0.16930797367226552,0.40891480723524304,-0.04865826743530177,-0.33585686185929464,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),C,C 2000–2026,미적용,기본
9611.465270312641,9611.465270312641,10219294.334007213,-0.0029742964986658738,-0.0029742964986658738,-0.007509623219746242,-0.7397362821037606,2000-03-24,2002-10-09,3211,False,0.28106424595437896,0.05334549046548769,0.07511639720609589,-0.004020752490613511,-0.43068222321947147,2008,-0.33585686185929464,-0.14616364727956366,12,0.9253365973072215,0.0,0.0,0.0,0.05334549046548769,-0.04865826743530177,-0.33585686185929464,C,C 코어70=B-opt:위성30(TQQQ60/SGOV40),S1,2000–2012,미적용,기본
