date,close,adjclose,volume
2010-02-11,0.21627600491046906,0.20558194816112518,6912000
2010-02-12,0.21716099977493286,0.20642322301864624,17203200
2010-02-16,0.22557300329208374,0.21441926062107086,19238400
2010-02-17,0.22940100729465485,0.21805799007415771,38361600
2010-02-18,0.23375000059604645,0.22219190001487732,77721600
2010-02-19,0.23375000059604645,0.22219190001487732,92966400
2010-02-22,0.23210899531841278,0.22063206136226654,50995200
2010-02-23,0.22304700314998627,0.21201813220977783,82252800
2010-02-24,0.22979199886322021,0.21842962503433228,70617600
2010-02-25,0.2296610027551651,0.21830514073371887,91238400
2010-02-26,0.2325260043144226,0.22102844715118408,57600000
2010-03-01,0.24250000715255737,0.23050925135612488,28454400
2010-03-02,0.2439579963684082,0.23189517855644226,48422400
2010-03-03,0.24531300365924835,0.23318316042423248,47961600
2010-03-04,0.24802100658416748,0.23575730621814728,29452800
2010-03-05,0.2589839994907379,0.24617822468280792,26880000
2010-03-08,0.26036500930786133,0.24749085307121277,25344000
2010-03-09,0.2649739980697632,0.25187206268310547,46425600
2010-03-10,0.2714579999446869,0.2580353915691376,40089600
2010-03-11,0.2739579975605011,0.2604117691516876,53913600
2010-03-12,0.27458301186561584,0.2610059082508087,36134400
2010-03-15,0.27273398637771606,0.2592483460903168,42393600
2010-03-16,0.27789101004600525,0.26415035128593445,46579200
2010-03-17,0.27981799840927124,0.2659819722175598,39820800
2010-03-18,0.2826560139656067,0.26867973804473877,52185600
2010-03-19,0.2776559889316559,0.2639269232749939,40051200
2010-03-22,0.2851560115814209,0.2710561752319336,58790400
2010-03-23,0.2911199927330017,0.2767252027988434,55334400
2010-03-24,0.28697898983955383,0.27278897166252136,89241600
2010-03-25,0.28518199920654297,0.2710808515548706,93926400
2010-03-26,0.28666698932647705,0.27249228954315186,84288000
2010-03-29,0.29059898853302,0.2762299180030823,38054400
2010-03-30,0.2936460077762604,0.27912622690200806,39897600
2010-03-31,0.28968799114227295,0.2753639221191406,59558400
2010-04-01,0.2891150116920471,0.27481943368911743,116620800
2010-04-05,0.2974739968776703,0.2827650010585785,67584000
2010-04-06,0.2997399866580963,0.2849189341068268,58713600
2010-04-07,0.2980470061302185,0.283309668302536,106252800
2010-04-08,0.29911500215530396,0.28432488441467285,69657600
2010-04-09,0.30450499057769775,0.2894483208656311,58099200
2010-04-12,0.3057290017604828,0.2906118333339691,48806400
2010-04-13,0.3103390038013458,0.29499390721321106,67238400
2010-04-14,0.3212760090827942,0.3053900897502899,61094400
2010-04-15,0.32557299733161926,0.3094746768474579,45772800
2010-04-16,0.3139840066432953,0.29845866560935974,129484800
2010-04-19,0.31349000334739685,0.29798904061317444,112742400
2010-04-20,0.31812500953674316,0.30239495635032654,56102400
2010-04-21,0.32372400164604187,0.30771708488464355,83980800
2010-04-22,0.32851600646972656,0.3122721314430237,122841600
2010-04-23,0.33286499977111816,0.3164060711860657,82368000
2010-04-26,0.330390989780426,0.314054399728775,80524800
2010-04-27,0.3100000023841858,0.2946716248989105,133747200
2010-04-28,0.3107289969921112,0.2953645586967468,125068800
2010-04-29,0.3265889883041382,0.31044042110443115,84748800
2010-04-30,0.307343989610672,0.2921469807624817,88512000
2010-05-03,0.31989601254463196,0.3040783703327179,52608000
2010-05-04,0.29161500930786133,0.2771957516670227,137241600
2010-05-05,0.28682300448417664,0.2726406157016754,138508800
2010-05-06,0.25872400403022766,0.24593104422092438,217804800
2010-05-07,0.2398959994316101,0.22803401947021484,248256000
2010-05-10,0.27567699551582336,0.2620457410812378,189273600
2010-05-11,0.2754949927330017,0.2618727684020996,147033600
2010-05-12,0.29033899307250977,0.2759827971458435,108556800
2010-05-13,0.277213990688324,0.2635067403316498,105561600
2010-05-14,0.2601560056209564,0.24729225039482117,154176000
2010-05-17,0.26367199420928955,0.25063440203666687,136857600
2010-05-18,0.2535940110683441,0.2410546988248825,190617600
2010-05-19,0.2469010055065155,0.23469267785549164,237772800
2010-05-20,0.2219270020723343,0.21095354855060577,272985600
2010-05-21,0.22364600002765656,0.21258755028247833,234316800
2010-05-24,0.22549499571323395,0.21434509754180908,155020800
2010-05-25,0.2239059954881668,0.2128346562385559,172646400
2010-05-26,0.2169789969921112,0.2062501758337021,208320000
2010-05-27,0.24046899378299713,0.22857868671417236,173222400
2010-05-28,0.2371090054512024,0.22538484632968903,166694400
2010-06-01,0.2305469959974289,0.21914730966091156,202713600
2010-06-02,0.24677099287509918,0.23456907272338867,113433600
2010-06-03,0.2531769871711731,0.24065828323364258,114854400
2010-06-04,0.2281769961118698,0.2168944925069809,245952000
2010-06-07,0.21494799852371216,0.20431962609291077,168729600
2010-06-08,0.21375000476837158,0.20318087935447693,265920000
2010-06-09,0.2090359926223755,0.19869990646839142,229440000
2010-06-10,0.22638000547885895,0.21518634259700775,155520000
2010-06-11,0.23229199647903442,0.22080598771572113,125337600
2010-06-14,0.23242199420928955,0.22092954814434052,227404800
2010-06-15,0.2494010031223297,0.2370690256357193,200102400
2010-06-16,0.2544269859790802,0.2418464571237564,158361600
2010-06-17,0.25697898864746094,0.2442723512649536,163046400
2010-06-18,0.2576819956302643,0.2449405938386917,139584000
2010-06-21,0.25091099739074707,0.23850437998771667,219916800
2010-06-22,0.24497400224208832,0.23286095261573792,179596800
2010-06-23,0.24169300496578217,0.22974218428134918,224716800
2010-06-24,0.22997400164604187,0.21860265731811523,239424000
2010-06-25,0.22981800138950348,0.21845437586307526,177561600
2010-06-28,0.22776000201702118,0.21649809181690216,164160000
2010-06-29,0.20234400033950806,0.19233882427215576,438220800
2010-06-30,0.19234399497509003,0.18283326923847198,183667200
2010-07-01,0.19046899676322937,0.18105098605155945,252326400
2010-07-02,0.18942700326442719,0.18006055057048798,147379200
2010-07-06,0.19041700661182404,0.18100158870220184,156556800
2010-07-07,0.20841099321842194,0.1981058567762375,160780800
2010-07-08,0.21192699670791626,0.2014479786157608,207360000
2010-07-09,0.2178650051355362,0.20709238946437836,142656000
2010-07-12,0.22033900022506714,0.20944403111934662,98918400
2010-07-13,0.22786499559879303,0.21659791469573975,174144000
2010-07-14,0.2315099984407425,0.22006270289421082,109516800
2010-07-15,0.2323179990053177,0.22083072364330292,114201600
2010-07-16,0.21362000703811646,0.20305728912353516,181363200
2010-07-19,0.21843799948692322,0.20763705670833588,124224000
2010-07-20,0.22533899545669556,0.2141968309879303,127948800
2010-07-21,0.21744799613952637,0.20669597387313843,172492800
2010-07-22,0.23210899531841278,0.22063206136226654,126451200
2010-07-23,0.23815099895000458,0.22637531161308289,138854400
2010-07-26,0.24338500201702118,0.23135051131248474,100761600
2010-07-27,0.24333299696445465,0.23130106925964355,119692800
2010-07-28,0.2383590042591095,0.22657300531864166,77568000
