date,close,adjclose,volume
2006-06-21,1.128906011581421,0.9827172160148621,1523200
2006-06-22,1.102344036102295,0.9595944881439209,13612800
2006-06-23,1.0990630388259888,0.9567384719848633,3411200
2006-06-26,1.103124976158142,0.9602746367454529,3622400
2006-06-27,1.0618749856948853,0.9243660569190979,6393600
2006-06-28,1.0748440027236938,0.9356557130813599,6374400
2006-06-29,1.1398439407348633,0.9922385215759277,11289600
2006-06-30,1.128906011581421,0.9827172160148621,15168000
2006-07-03,1.142030954360962,0.9941421747207642,2380800
2006-07-05,1.0970309972763062,0.9549698233604431,9900800
2006-07-06,1.0906250476837158,0.9493933916091919,5369600
2006-07-07,1.0667190551757812,0.928583025932312,4588800
2006-07-10,1.049062967300415,0.9132133722305298,7987200
2006-07-11,1.066249966621399,0.928174614906311,10604800
2006-07-12,1.024062991142273,0.8914506435394287,14598400
2006-07-13,0.9914060235023499,0.8630226254463196,26745600
2006-07-14,0.971094012260437,0.8453409671783447,13856000
2006-07-17,0.9757810235023499,0.8494210243225098,9868800
2006-07-18,0.981249988079071,0.8541818261146545,26054400
2006-07-19,1.002500057220459,0.8726800680160522,16940800
2006-07-20,0.9751560091972351,0.8488768935203552,12019200
2006-07-21,0.953125,0.8296990394592285,18630400
2006-07-24,0.9882810115814209,0.8603025674819946,15334400
2006-07-25,0.9979689717292786,0.868735671043396,21683200
2006-07-26,1.0,0.8705037832260132,23500800
2006-07-27,0.989844024181366,0.8616630434989929,12038400
2006-07-28,1.0293749570846558,0.8960747122764587,6752000
2006-07-31,1.027343988418579,0.8943067789077759,9958400
2006-08-01,0.9921879768371582,0.863703191280365,15609600
2006-08-02,1.0104689598083496,0.8796170949935913,13939200
2006-08-03,1.027343988418579,0.8943067789077759,19961600
2006-08-04,1.017969012260437,0.8861459493637085,18816000
2006-08-07,1.0056250095367432,0.8754003047943115,17017600
2006-08-08,0.9929689764976501,0.8643831610679626,28838400
2006-08-09,0.9925000071525574,0.8639750480651855,28825600
2006-08-10,1.0051560401916504,0.8749921321868896,23283200
2006-08-11,0.9953129887580872,0.8664237856864929,13305600
2006-08-14,1.0043749809265137,0.8743123412132263,19321600
2006-08-15,1.0567189455032349,0.919877827167511,22054400
2006-08-16,1.107030987739563,0.9636747241020203,31040000
2006-08-17,1.114063024520874,0.9697962999343872,44345600
2006-08-18,1.1124999523162842,0.9684354662895203,16934400
2006-08-21,1.0921880006790161,0.9507540464401245,16275200
2006-08-22,1.0950000286102295,0.9532015919685364,16268800
2006-08-23,1.0765630006790161,0.9371519088745117,18598400
2006-08-24,1.0848439931869507,0.9443608522415161,18432000
2006-08-25,1.089063048362732,0.9480333924293518,15257600
2006-08-28,1.104688048362732,0.9616352319717407,16588800
2006-08-29,1.111719012260437,0.9677555561065674,26617600
2006-08-30,1.1215629577636719,0.9763246774673462,22585600
2006-08-31,1.120313048362732,0.9752370119094849,9395200
2006-09-01,1.1304689645767212,0.9840775728225708,18496000
2006-09-05,1.1507810354232788,1.0017592906951904,21452800
2006-09-06,1.1059379577636719,0.9627227783203125,23398400
2006-09-07,1.096094012260437,0.9541541934013367,27027200
2006-09-08,1.107030987739563,0.9636747241020203,13990400
2006-09-11,1.1218750476837158,0.9765962958335876,26662400
2006-09-12,1.1654690504074097,1.014545202255249,19027200
2006-09-13,1.178905963897705,1.0262423753738403,22579200
2006-09-14,1.1776560544967651,1.0251543521881104,15187200
2006-09-15,1.1890629529953003,1.0350840091705322,15891200
2006-09-18,1.1881250143051147,1.0342671871185303,13184000
2006-09-19,1.1737500429153442,1.0217540264129639,20812800
2006-09-20,1.2085939645767212,1.052085518836975,21785600
2006-09-21,1.1929689645767212,1.0384840965270996,50976000
2006-09-22,1.1723439693450928,1.0205292701721191,18214400
2006-09-25,1.2156250476837158,1.0582062005996704,37670400
2006-09-26,1.2256250381469727,1.066911220550537,24934400
2006-09-27,1.2193750143051147,1.06147038936615,27929600
2006-09-28,1.2265629768371582,1.0677275657653809,14444800
2006-09-29,1.2171880006790161,1.059566617012024,12473600
2006-10-02,1.1875,1.0337231159210205,22822400
2006-10-03,1.195937991142273,1.04106867313385,20364800
2006-10-04,1.2507810592651367,1.0888099670410156,27206400
2006-10-05,1.2671879529953003,1.103091835975647,21580800
2006-10-06,1.2601560354232788,1.0969706773757935,21766400
2006-10-09,1.2664060592651367,1.1024116277694702,12217600
2006-10-10,1.2734379768371582,1.1085325479507446,16710400
2006-10-11,1.2687499523162842,1.1044520139694214,23334400
2006-10-12,1.3109380006790161,1.1411763429641724,26284800
2006-10-13,1.320937991142273,1.149881362915039,21683200
2006-10-16,1.323438048362732,1.1520578861236572,17868800
2006-10-17,1.2976560592651367,1.1296145915985107,35289600
2006-10-18,1.2796880006790161,1.1139731407165527,36768000
2006-10-19,1.290624976158142,1.1234937906265259,36089600
2006-10-20,1.2937500476837158,1.1262142658233643,21696000
2006-10-23,1.3168749809265137,1.146344542503357,34579200
2006-10-24,1.3043750524520874,1.1354632377624512,31315200
2006-10-25,1.3203129768371582,1.1493370532989502,24864000
2006-10-26,1.341405987739563,1.1676990985870361,30323200
2006-10-27,1.3034379482269287,1.1346477270126343,31724800
2006-10-30,1.318750023841858,1.1479765176773071,28748800
2006-10-31,1.3265630006790161,1.154778242111206,27744000
2006-11-01,1.290624976158142,1.1234937906265259,37939200
2006-11-02,1.2918750047683716,1.1245818138122559,29440000
