date,SPY,QQQ,IEF,GLD,TQQQ,SGOV,SCHD_a,SCHD_b,SCHD_c,SPTL
1993-07-29,0.0055755006101469,,0.0068287951257251,0.0021510657684073,,8.622687971798261e-05,0.0055755006101469,0.0076063471129117,0.007845929571278,0.008481835115035308
1993-07-30,-0.0055445867632655,,-0.0015194876587882,0.0196590918573117,,8.453421368345857e-05,-0.0055445867632655,-0.0046455029680734,-0.0035386290712765,0.005450366954579566
1993-08-02,0.0027875588202943,,-0.0018835056072905,0.0095501973386979,,0.0002544488662749,0.0027875588202943,0.0040841022174147,0.0021304975841363,0.0
1993-08-03,0.0006952198176295,,0.0021508035166302,-0.0045721028883305,,8.594473277766929e-05,0.0006952198176295,-0.0005809501792224,-0.0021259682139924,0.002804166865570501
1993-08-04,0.0,,-0.0021820187245986,-0.002735417108444,,8.622687971798261e-05,0.0,0.0017442233805076,-0.000709677690998,-0.0009314423861026544
1993-08-05,-0.0020839051567453,,0.0011496664706939,-0.0370158018197931,,8.622687971798261e-05,-0.0020839051567453,-0.0040625287668936,-0.0007110976606077,0.0009323107798799857
1993-08-06,0.0013920692742623,,0.0001496162773051,-0.021545452779029,,8.538048202180974e-05,0.0013920692742623,0.0029134541436115,-0.0014222907393259,-0.0009314423861026544
1993-08-09,0.0055590088252128,,0.0031176592365107,0.0060293267668489,,0.0002552951346121,0.0055590088252128,0.006391470656653,0.0071218886333175,0.006529890129342686
1993-08-10,-0.0006910726148843,,-0.000185139023613,-0.0035477679164228,,8.453421368345857e-05,-0.0006910726148843,-0.0005775583453012,-0.0007069095517308,0.0009262623882537735
1993-08-11,0.0,,0.0034923470863906,-0.0114477933986541,,8.481628875831466e-05,0.0,0.0023109726817887,0.0014156097224617,0.002777704704335804
1993-08-12,-0.0027660500835209,,-0.0008551380334999,0.000786913436316,,8.453421368345857e-05,-0.0027660500835209,-0.0011526438828501,-0.0028272779281663,-0.0018463907804910917
1993-08-13,0.0013873947239364,,0.0038317529913887,-0.0231308100866766,,8.425215297839755e-05,0.0013873947239364,0.0,0.0021260899971289,0.0018498062456888675
1993-08-16,0.0055399110776603,,0.0034571177259231,0.013568864310522,,0.0002536026410503,0.0055399110776603,0.0040396231065682,0.0056585575824741,0.002771071089792798
1993-08-17,0.0034433116955572,,-0.0015308209993547,-0.002694802167663,,8.453421368345857e-05,0.0034433116955572,-0.001724233782204,-0.0007038986985247,-0.0018424166797942343
1993-08-18,0.0054913139126311,,0.001151907799783,0.0056402789860949,,8.425215297839755e-05,0.0054913139126311,0.0063322395274567,0.006333746235495,0.0018458174446420728
1993-08-19,0.0,,0.00350602469874,-0.0008137418851103,,8.368807467327362e-05,0.0,0.0022883794712278,0.0,0.001841570499445222
1993-08-20,0.000682205977889,,0.0024998391275521,-0.0004126728837559,,8.340605707101498e-05,0.000682205977889,-0.002854002295869,0.0006995405671343,0.0018371999557980079
1993-08-23,-0.0020461223615811,,0.0007657657240636,-0.0004347521309489,,0.0002510642240198,-0.0020461223615811,-0.0022892172789505,0.0013975026994208,0.0
1993-08-24,0.0109364544298873,,0.0045305280451315,0.0014631767163674,,8.368807467327362e-05,0.0109364544298873,0.0120479190377569,0.0076762577419102,0.0027525026711459066
1993-08-25,0.0006756740688598,,0.0025071290907833,-0.0067017122829399,,8.368807467327362e-05,0.0006756740688598,0.0022678568588989,0.0048477008912501,0.003660326621952148
1993-08-26,0.0006757376970289,,0.0055657524859664,0.0002584739397541,,8.340605707101498e-05,0.0006757376970289,0.0016969273319393,0.0034456002544733,0.010026587759466521
1993-08-27,-0.0006752813839416,,-0.0029080816085692,-0.0053981642913149,,8.397010664203603e-05,-0.0006752813839416,-0.0039529447936356,-0.0020601432965621,-0.002707924806222284
1993-08-30,0.0040543519171225,,0.0027895902168781,-3.287671232876712e-05,,0.0002536026410503,0.0040543519171225,0.0011340453533956,0.0055061998705967,0.0009055083404345687
1993-08-31,0.0026913706389488,,-0.0005392157753449,0.00621788334369,,8.453421368345857e-05,0.0026913706389488,0.0016988491482454,0.0027371417145949,0.006089168587498195
1993-09-01,-0.0013418888862004,,-0.0005386724580608,-0.0067395284102325,,8.425215297839755e-05,-0.0013418888862004,0.0005652449225603,0.0,0.0
1993-09-02,-0.0033604487137867,,0.002852790491325,0.0005309730834259,,8.425215297839755e-05,-0.0033604487137867,-0.0033901362451861,-0.0013651869927318,0.004517815765529454
1993-09-03,0.0006745930485194,,0.0062665162251299,-0.0174787991207649,,8.368807467327362e-05,0.0006745930485194,0.0017008926441741,0.0020500513687384,0.008093178741554574
1993-09-07,-0.0067387164605653,,0.0049766715164595,-0.0220945522647294,,0.0003291125212201,-0.0067387164605653,-0.0022641227531088,-0.0027283957462016,0.006244151926758423
1993-09-08,-0.003392739393038,,0.0001337405683027,-0.0086073512378187,,8.199618451884055e-05,-0.003392739393038,-0.0022684417057278,-0.0027356251858521,0.0008859170859412124
1993-09-09,0.0020426184483013,,-0.00734304969997,0.0043955798307874,,8.284206496161217e-05,0.0020426184483013,0.0039795608236457,0.0,-0.01151435333100348
1993-09-10,0.0088318848358239,,0.0038834878993758,-0.0051057791701724,,8.340605707101498e-05,0.0088318848358239,0.0079274565953151,0.0096026616899445,0.007169281397298555
1993-09-13,0.0006733882628084,,0.0021096621791743,-0.0208010132699389,,0.0002485261948848,0.0006733882628084,-0.0016857192649394,0.003396677590076,0.0026680893222947866
1993-09-14,-0.0040379805230477,,-0.0080086441803284,-0.0014636027158469,,8.312405383415996e-05,-0.0040379805230477,-0.0022506858492433,-0.0013543276416514,-0.012423111401458797
1993-09-15,0.0027030250531663,,-0.001218343321985,0.0124999517738072,,8.368807467327362e-05,0.0027030250531663,0.0045121073776162,0.0047458179205215,-0.0035928685573725083
1993-09-16,-0.0040429780558437,,0.0014954790521828,0.0136384663832466,,8.284206496161217e-05,-0.0040429780558437,-0.0039302873702722,-0.0053977590597953,0.0018028775558025512
1993-09-17,-0.0019390063012869,,0.0001377471618241,-0.0025623409026921,,8.25600904522754e-05,-0.0019390063012869,-0.0022547236652624,-0.0013569672574526,-0.002699792422299674
1993-09-20,-0.0081855924512443,,-0.0016189818483976,0.0060776817642946,,0.0002476802713568,-0.0081855924512443,-0.0050850295764421,-0.0067942890709561,-0.004510918271828257
1993-09-21,-0.0034389937887462,,-0.003580828506578,0.0021076851636871,,8.25600904522754e-05,-0.0034389937887462,-0.0039749248742946,-0.0027356251858521,-0.007254180257117215
1993-09-22,0.0082812529211369,,0.0014936200543746,-0.0009975691930455,,8.171425309254811e-05,0.0082812529211369,0.0051308283019277,0.0020768818721872,0.004565931427816805
1993-09-23,0.0054760147071775,,0.0018332130686509,0.0073253842110147,,8.171425309254811e-05,0.0054760147071775,0.0011348058043094,0.0,0.0018184592311842884
1993-09-24,-0.0027226123158444,,0.0004776303096047,0.0016697133647979,,8.199618451884055e-05,-0.0027226123158444,0.0056656108185904,0.0006920352552208,0.0009086853492394908
