key,구간,year,연말환율,원화기준_양도차익_원,원화기준_세액_원,USD기준_양도차익_USD,USD기준_세액_USD,USD기준_세액_원,배당이자_원,종합과세_초과,종합과세_초과액_원,비고
A80,2000-01~2026-09,2023,1290.97,246405096.05378693,53659121.13183313,164304.6691643607,35720.99097984093,46114727.725245245,164767303.2836716,True,144767303.2836716,과소 계상 가능(종합과세 추가세액 미계산)
A80,2000-01~2026-09,2024,1477.86,826303344.3634896,181236735.7599677,628628.9455569874,137926.2082780418,203835626.16578683,213336895.4783052,True,193336895.4783052,과소 계상 가능(종합과세 추가세액 미계산)
A80,2000-01~2026-09,2025,1444.55,400042246.5185251,87459294.23407553,263415.0293043604,57570.565039600595,83163559.72795504,227178372.64211676,True,207178372.64211676,과소 계상 가능(종합과세 추가세액 미계산)
A80,2000-01~2026-09,2026,1340.3,10409776615.46945,2289600855.403279,7394711.583656425,1626426.192513941,2179899025.826435,171359938.68925905,True,151359938.68925905,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2000,1267.0,0.0,0.0,0.0,0.0,0.0,2709802.7248026845,False,0.0,
C100,2000-01~2026-09,2001,1313.5,0.0,0.0,0.0,0.0,0.0,3676285.0160909956,False,0.0,
C100,2000-01~2026-09,2002,1186.3,0.0,0.0,0.0,0.0,0.0,4537078.56786989,False,0.0,
C100,2000-01~2026-09,2003,1192.0,0.0,0.0,0.0,0.0,0.0,6482917.659804337,False,0.0,
C100,2000-01~2026-09,2004,1035.1,0.0,0.0,0.0,0.0,0.0,6851452.1788726095,False,0.0,
C100,2000-01~2026-09,2005,1010.0,0.0,0.0,0.0,0.0,0.0,8018762.691063453,False,0.0,
C100,2000-01~2026-09,2006,930.0,0.0,0.0,0.0,0.0,0.0,9624860.44363348,False,0.0,
C100,2000-01~2026-09,2007,935.8,0.0,0.0,0.0,0.0,0.0,11936607.345146546,False,0.0,
C100,2000-01~2026-09,2008,1262.0,0.0,0.0,0.0,0.0,0.0,16049566.550551413,False,0.0,
C100,2000-01~2026-09,2009,1163.65,46040238.268145174,9578852.418991938,29258.375488835045,5964.191896419231,6940231.900268239,17496619.622180764,False,0.0,
C100,2000-01~2026-09,2010,1130.6,0.0,0.0,0.0,0.0,0.0,17226553.14821742,False,0.0,
C100,2000-01~2026-09,2011,1158.5,0.0,0.0,0.0,0.0,0.0,19990990.63201633,False,0.0,
C100,2000-01~2026-09,2012,1063.24,0.0,0.0,0.0,0.0,0.0,25683305.320100464,True,5683305.320100464,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2013,1055.25,0.0,0.0,0.0,0.0,0.0,28947671.67901059,True,8947671.679010589,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2014,1090.89,0.0,0.0,0.0,0.0,0.0,32867114.010685638,True,12867114.010685638,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2015,1169.26,0.0,0.0,0.0,0.0,0.0,39448533.5438142,True,19448533.543814197,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2016,1203.73,0.0,0.0,0.0,0.0,0.0,44141178.46244313,True,24141178.46244313,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2017,1067.42,0.0,0.0,0.0,0.0,0.0,47211158.698350884,True,27211158.698350884,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2018,1112.85,0.0,0.0,0.0,0.0,0.0,52697995.134145394,True,32697995.134145394,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2019,1155.46,0.0,0.0,0.0,0.0,0.0,63927847.837293856,True,43927847.837293856,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,67554836.8438859,True,47554836.8438859,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,71382736.55494177,True,51382736.55494177,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,95775089.09676589,True,75775089.09676589,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,107556354.36407492,True,87556354.36407492,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2024,1477.86,0.0,0.0,0.0,0.0,0.0,128259656.25503604,True,108259656.25503604,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2025,1444.55,309149812.05856454,67462958.6528842,202015.41357750632,44062.6495796927,63650700.450345084,155002805.84528735,True,135002805.84528735,과소 계상 가능(종합과세 추가세액 미계산)
C100,2000-01~2026-09,2026,1340.3,7654548632.79852,1683450699.2156744,5569250.256750288,1224824.7005945912,1641632546.2069306,110029894.49422047,True,90029894.49422047,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2000,1267.0,0.0,0.0,0.0,0.0,0.0,1394531.9021185532,False,0.0,
B-opt,2000-01~2026-09,2001,1313.5,63003.787426378345,0.0,-496.7572338735789,0.0,0.0,1778570.4218940241,False,0.0,
B-opt,2000-01~2026-09,2002,1186.3,-1452197.3465216975,0.0,-1490.2622118894312,0.0,0.0,2205467.287793207,False,0.0,
B-opt,2000-01~2026-09,2003,1192.0,0.0,0.0,0.0,0.0,0.0,3127033.740760471,False,0.0,
B-opt,2000-01~2026-09,2004,1035.1,0.0,0.0,0.0,0.0,0.0,5093255.223789191,False,0.0,
B-opt,2000-01~2026-09,2005,1010.0,0.0,0.0,0.0,0.0,0.0,5286478.926380205,False,0.0,
B-opt,2000-01~2026-09,2006,930.0,0.0,0.0,0.0,0.0,0.0,6259282.407855667,False,0.0,
B-opt,2000-01~2026-09,2007,935.8,0.0,0.0,0.0,0.0,0.0,7693747.199089319,False,0.0,
B-opt,2000-01~2026-09,2008,1262.0,-329649.43115045736,0.0,441.10917709658685,0.0,0.0,10583808.097946847,False,0.0,
B-opt,2000-01~2026-09,2009,1163.65,0.0,0.0,0.0,0.0,0.0,11345873.549892347,False,0.0,
B-opt,2000-01~2026-09,2010,1130.6,701295.307179315,0.0,475.6026873232528,0.0,0.0,13088932.294228453,False,0.0,
B-opt,2000-01~2026-09,2011,1158.5,637810.8188561723,0.0,582.7633028219077,0.0,0.0,15876740.435122149,False,0.0,
B-opt,2000-01~2026-09,2012,1063.24,0.0,0.0,0.0,0.0,0.0,22531672.856570102,True,2531672.8565701023,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2013,1055.25,157131.34734877793,0.0,171.48782728091678,0.0,0.0,26056242.21952523,True,6056242.219525229,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2014,1090.89,5564052.859143901,674091.629011658,5736.7249600495825,757.9040014731712,826789.8961670678,32609214.672215063,True,12609214.672215063,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2015,1169.26,6505098.481267342,881121.6658788152,5976.562327662487,844.4607348180737,987394.1587933808,37856872.69595229,True,17856872.69595229,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2016,1203.73,10496318.268052705,1759190.018971595,8474.670928410538,1407.514509121012,1694267.4400642358,43669440.45267193,True,23669440.45267193,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2017,1067.42,2572982.2945696213,16056.104805316692,1954.7992412717547,0.0,0.0,46795697.52919519,True,26795697.52919519,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2018,1112.85,27644873.530996602,5531872.176819253,26857.47116493401,5414.417120813496,6025434.092897299,52723259.072716735,True,32723259.072716735,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2019,1155.46,7980106.536494246,1205623.4380287342,7136.82791164053,1094.1012404864875,1264190.219332517,64897403.35879905,True,44897403.35879905,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2020,1086.11,35750469.394462354,7315103.2667817185,30662.86214821957,6239.435292665206,6776713.065716607,70269932.14786077,True,50269932.147860765,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2021,1188.59,176901467.51134434,38368322.85249575,164858.70442167882,35806.181818359495,42558869.64748391,80198062.01974748,True,60198062.01974748,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2022,1260.18,4375317.869392196,412569.93126628303,3642.6125910015835,364.9291828820031,459876.4576842427,104509682.95345148,True,84509682.95345148,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2023,1290.97,161893954.3604388,35066669.95929653,118799.16477708504,25709.78001464028,33190554.705500163,109318722.16465871,True,89318722.16465871,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2024,1477.86,297579070.1366868,64917395.43007109,224147.40875689962,48940.2701820225,72326867.69120376,136854545.31033027,True,116854545.31033027,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2025,1444.55,107133420.8602748,23019352.58926046,69205.06474809226,14844.372837221606,21443438.78200847,155833755.36651894,True,135833755.36651894,과소 계상 가능(종합과세 추가세액 미계산)
B-opt,2000-01~2026-09,2026,1340.3,10653204990.147755,2343155097.832506,7714047.288693061,1696680.047622001,2274060267.827768,104886609.05568118,True,84886609.05568118,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2000,1267.0,0.0,0.0,0.0,0.0,0.0,994912.5692320382,False,0.0,
B1,2000-01~2026-09,2001,1313.5,117381.50663876999,0.0,-927.7697880659882,0.0,0.0,1170870.4307328137,False,0.0,
B1,2000-01~2026-09,2002,1186.3,0.0,0.0,0.0,0.0,0.0,1422179.6470313643,False,0.0,
B1,2000-01~2026-09,2003,1192.0,0.0,0.0,0.0,0.0,0.0,2123236.1539829886,False,0.0,
B1,2000-01~2026-09,2004,1035.1,0.0,0.0,0.0,0.0,0.0,4391190.120581304,False,0.0,
B1,2000-01~2026-09,2005,1010.0,0.0,0.0,0.0,0.0,0.0,3973925.5482710893,False,0.0,
B1,2000-01~2026-09,2006,930.0,0.0,0.0,0.0,0.0,0.0,4654757.437219613,False,0.0,
B1,2000-01~2026-09,2007,935.8,2918.3674086971005,0.0,60.86551202622705,0.0,0.0,5751614.7325936835,False,0.0,
B1,2000-01~2026-09,2008,1262.0,0.0,0.0,0.0,0.0,0.0,7982092.491098523,False,0.0,
B1,2000-01~2026-09,2009,1163.65,-50767.34675921453,0.0,-273.7211999466235,0.0,0.0,9056072.571845219,False,0.0,
B1,2000-01~2026-09,2010,1130.6,222863.22599689476,0.0,137.78416635637507,0.0,0.0,11587847.335813694,False,0.0,
B1,2000-01~2026-09,2011,1158.5,205003.62582728826,0.0,185.55399264210996,0.0,0.0,14043354.23378701,False,0.0,
B1,2000-01~2026-09,2012,1063.24,469232.8694793143,0.0,350.3465798434011,0.0,0.0,21244231.940327276,True,1244231.9403272755,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2013,1055.25,391832.31728238985,0.0,427.0982519449477,0.0,0.0,24473851.994060483,True,4473851.994060483,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2014,1090.89,5095480.498606465,571005.7096934223,5250.356439270725,650.9029269018225,710063.4939279292,32605670.3930201,True,12605670.3930201,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2015,1169.26,5178651.054320878,589303.2319505933,4753.889527761971,575.4727188399602,672877.2312308118,35848382.55683394,True,15848382.556833938,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2016,1203.73,9119043.576993614,1456189.5869385952,7355.077958470821,1161.204055734274,1397776.1580090178,41931052.02858797,True,21931052.028587967,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2017,1067.42,7933124.2739460645,1195287.3402681341,6029.365068452278,811.1992182091518,865890.2695008129,44510070.29779659,True,24510070.297796592,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2018,1112.85,30156851.247410785,6084507.274430373,29277.98133667364,5946.929358596214,6618040.3367137965,50418552.99135099,True,30418552.991350994,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2019,1155.46,5099572.1063669035,571905.8634007188,4565.004636633215,528.3001199848782,610429.6566377274,63053844.3905292,True,43053844.3905292,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2020,1086.11,44752224.42814228,9295489.374191301,38373.166059572046,7935.702153162751,8619045.465571593,69206667.66518345,True,49206667.665183455,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2021,1188.59,225864703.4029162,49140234.748641565,210441.0345926841,45834.29445598066,54478184.04743405,83670213.97544698,True,63670213.975446984,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2022,1260.18,864057.8300048264,0.0,696.084730071979,0.0,0.0,110607000.3105128,True,90607000.3105128,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2023,1290.97,258565862.97014356,56334489.85343158,187870.1820640953,40905.40381778254,52807649.16664273,113245951.67903486,True,93245951.67903486,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2024,1477.86,437939415.43406343,95796671.39549395,330147.5186348319,72260.2943551676,106790598.61572798,148874169.24392033,True,128874169.24392033,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2025,1444.55,178899280.53022292,38807841.71664904,116308.32231590107,25207.089502139544,36412901.140315674,170529794.92832246,True,150529794.92832246,과소 계상 가능(종합과세 추가세액 미계산)
B1,2000-01~2026-09,2026,1340.3,11986440774.944649,2636466970.4878225,8709129.961375557,1915598.2356121505,2567476315.190965,107816184.16658157,True,87816184.16658157,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2000,1267.0,0.0,0.0,0.0,0.0,0.0,2019268.2326757365,False,0.0,
SPY,2000-01~2026-09,2001,1313.5,0.0,0.0,0.0,0.0,0.0,2942547.219623372,False,0.0,
SPY,2000-01~2026-09,2002,1186.3,0.0,0.0,0.0,0.0,0.0,3718923.8192028496,False,0.0,
SPY,2000-01~2026-09,2003,1192.0,0.0,0.0,0.0,0.0,0.0,4909428.354279764,False,0.0,
SPY,2000-01~2026-09,2004,1035.1,0.0,0.0,0.0,0.0,0.0,6296447.032108823,False,0.0,
SPY,2000-01~2026-09,2005,1010.0,0.0,0.0,0.0,0.0,0.0,7529295.654092385,False,0.0,
SPY,2000-01~2026-09,2006,930.0,0.0,0.0,0.0,0.0,0.0,8983742.539767971,False,0.0,
SPY,2000-01~2026-09,2007,935.8,0.0,0.0,0.0,0.0,0.0,10976343.20395226,False,0.0,
SPY,2000-01~2026-09,2008,1262.0,0.0,0.0,0.0,0.0,0.0,14837941.62148579,False,0.0,
SPY,2000-01~2026-09,2009,1163.65,0.0,0.0,0.0,0.0,0.0,15064607.368262142,False,0.0,
SPY,2000-01~2026-09,2010,1130.6,0.0,0.0,0.0,0.0,0.0,15289153.73850309,False,0.0,
SPY,2000-01~2026-09,2011,1158.5,0.0,0.0,0.0,0.0,0.0,18478080.16269087,False,0.0,
SPY,2000-01~2026-09,2012,1063.24,0.0,0.0,0.0,0.0,0.0,23849562.561904043,True,3849562.561904043,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2013,1055.25,0.0,0.0,0.0,0.0,0.0,27715325.64148987,True,7715325.641489871,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2014,1090.89,0.0,0.0,0.0,0.0,0.0,31745550.107001863,True,11745550.107001863,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2015,1169.26,0.0,0.0,0.0,0.0,0.0,39445188.66272934,True,19445188.662729338,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2016,1203.73,0.0,0.0,0.0,0.0,0.0,44511951.849873975,True,24511951.849873975,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2017,1067.42,0.0,0.0,0.0,0.0,0.0,48273155.819995664,True,28273155.819995664,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2018,1112.85,0.0,0.0,0.0,0.0,0.0,53623638.96318797,True,33623638.96318797,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2019,1155.46,0.0,0.0,0.0,0.0,0.0,64040711.34008984,True,44040711.34008984,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,66537164.31787571,True,46537164.31787571,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,68740905.68031281,True,48740905.68031281,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,87808355.3777386,True,67808355.3777386,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,95682391.14955257,True,75682391.14955257,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2024,1477.86,0.0,0.0,0.0,0.0,0.0,108271123.06689927,True,88271123.06689927,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2025,1444.55,0.0,0.0,0.0,0.0,0.0,121046982.3551463,True,101046982.3551463,과소 계상 가능(종합과세 추가세액 미계산)
SPY,2000-01~2026-09,2026,1340.3,9503130773.162975,2090138770.0958545,6896861.340638284,1516899.13904995,2033099916.068648,93633674.1821996,True,73633674.1821996,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2000,1267.0,0.0,0.0,0.0,0.0,0.0,5428.81600233014,False,0.0,
QQQ,2000-01~2026-09,2001,1313.5,0.0,0.0,0.0,0.0,0.0,4971.79321853595,False,0.0,
QQQ,2000-01~2026-09,2002,1186.3,0.0,0.0,0.0,0.0,0.0,4201.612482932933,False,0.0,
QQQ,2000-01~2026-09,2003,1192.0,0.0,0.0,0.0,0.0,0.0,106938.44919094733,False,0.0,
QQQ,2000-01~2026-09,2004,1035.1,0.0,0.0,0.0,0.0,0.0,2962496.44282952,False,0.0,
QQQ,2000-01~2026-09,2005,1010.0,0.0,0.0,0.0,0.0,0.0,1194498.7016963172,False,0.0,
QQQ,2000-01~2026-09,2006,930.0,0.0,0.0,0.0,0.0,0.0,1223289.3956549692,False,0.0,
QQQ,2000-01~2026-09,2007,935.8,0.0,0.0,0.0,0.0,0.0,1487000.4442919441,False,0.0,
QQQ,2000-01~2026-09,2008,1262.0,0.0,0.0,0.0,0.0,0.0,1922646.1548324884,False,0.0,
QQQ,2000-01~2026-09,2009,1163.65,0.0,0.0,0.0,0.0,0.0,3506929.1519706035,False,0.0,
QQQ,2000-01~2026-09,2010,1130.6,0.0,0.0,0.0,0.0,0.0,7733556.305479672,False,0.0,
QQQ,2000-01~2026-09,2011,1158.5,0.0,0.0,0.0,0.0,0.0,9080964.118900253,False,0.0,
QQQ,2000-01~2026-09,2012,1063.24,0.0,0.0,0.0,0.0,0.0,15228113.020478383,False,0.0,
QQQ,2000-01~2026-09,2013,1055.25,0.0,0.0,0.0,0.0,0.0,17185229.80035862,False,0.0,
QQQ,2000-01~2026-09,2014,1090.89,0.0,0.0,0.0,0.0,0.0,28257989.38098961,True,8257989.380989611,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2015,1169.26,0.0,0.0,0.0,0.0,0.0,23946410.949746605,True,3946410.949746605,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2016,1203.73,0.0,0.0,0.0,0.0,0.0,28501533.34211719,True,8501533.34211719,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2017,1067.42,0.0,0.0,0.0,0.0,0.0,29262353.87730411,True,9262353.87730411,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2018,1112.85,0.0,0.0,0.0,0.0,0.0,32072018.483232517,True,12072018.483232517,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2019,1155.46,0.0,0.0,0.0,0.0,0.0,38628439.77360751,True,18628439.773607507,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,34036836.03650639,True,14036836.036506392,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,42584165.82561947,True,22584165.825619467,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,60782287.3252318,True,40782287.3252318,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,72885653.07327469,True,52885653.07327469,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2024,1477.86,0.0,0.0,0.0,0.0,0.0,87738471.26656744,True,67738471.26656744,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2025,1444.55,0.0,0.0,0.0,0.0,0.0,90056312.5064269,True,70056312.5064269,과소 계상 가능(종합과세 추가세액 미계산)
QQQ,2000-01~2026-09,2026,1340.3,19701400707.77221,4333758155.709886,14505807.050262423,3190867.195167261,4276719301.68268,52878796.23798756,True,32878796.237987563,과소 계상 가능(종합과세 추가세액 미계산)
P3,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,2599313.658595792,False,0.0,
P3,2020-01~2026-09,2021,1188.59,12749072.565914165,2254795.9645011164,12639.525174651828,2317.962384013555,2755106.9100146713,3634611.173470483,False,0.0,
P3,2020-01~2026-09,2022,1260.18,18063289.204760954,3423923.62504741,15040.487634600715,2872.461692473812,3619818.7756216484,6568087.139658053,False,0.0,
P3,2020-01~2026-09,2023,1290.97,3339126.4149182597,184607.81128201715,1117.139996759666,0.0,0.0,11469118.657892192,False,0.0,
P3,2020-01~2026-09,2024,1477.86,47635473.95792948,9929804.270744486,35531.32928419435,7444.732698027337,11002272.66510668,17150111.2689974,False,0.0,
P3,2020-01~2026-09,2025,1444.55,29013804.708665386,5833037.035906385,18557.321492182,3701.8693209213466,5347535.327536931,19270786.259257186,False,0.0,
P3,2020-01~2026-09,2026,1340.3,652760018.0670127,143057203.9747428,459388.4415061793,100655.10124088716,134908032.19316107,14312421.125131952,False,0.0,
A80,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,2905861.5225233915,False,0.0,
A80,2020-01~2026-09,2021,1188.59,11698738.019980593,2023722.3643957304,11553.378564348068,2079.0101297467277,2471090.6501156627,4026581.022974507,False,0.0,
A80,2020-01~2026-09,2022,1260.18,12776912.059820903,2260920.6531605986,10648.180870411403,1906.1542043521633,2402097.405240509,6736773.803267022,False,0.0,
A80,2020-01~2026-09,2023,1290.97,1310038.0105859614,0.0,400.68703134460293,0.0,0.0,10717366.501271265,False,0.0,
A80,2020-01~2026-09,2024,1477.86,32439496.48176935,6586689.225989257,24201.768876277343,4952.229408285596,7318701.75332895,15470761.851156984,False,0.0,
A80,2020-01~2026-09,2025,1444.55,19025357.99129556,3635578.7580850236,12128.29219915329,2287.4828764550307,3304383.3891831143,17967010.832653675,False,0.0,
A80,2020-01~2026-09,2026,1340.3,599665420.2007993,131376392.44417585,418600.27618387406,91681.70486998,122880989.0372342,13353754.638005791,False,0.0,
C100,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,3584198.118481633,False,0.0,
C100,2020-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,4569988.781995519,False,0.0,
C100,2020-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,7070388.081512508,False,0.0,
C100,2020-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,9217506.977876887,False,0.0,
C100,2020-01~2026-09,2024,1477.86,0.0,0.0,0.0,0.0,0.0,12355581.91088109,False,0.0,
C100,2020-01~2026-09,2025,1444.55,0.0,0.0,0.0,0.0,0.0,15482748.400261315,False,0.0,
C100,2020-01~2026-09,2026,1340.3,503147526.1673112,110142455.75680846,347904.68610103923,76128.67505175635,102035263.17186902,11493808.965955738,False,0.0,
B-opt,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,3260751.3112291647,False,0.0,
B-opt,2020-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,4442929.371885936,False,0.0,
B-opt,2020-01~2026-09,2022,1260.18,62642.39679288384,0.0,50.019487028943146,0.0,0.0,6546478.984026176,False,0.0,
B-opt,2020-01~2026-09,2023,1290.97,1331891.9370447178,0.0,853.7425018064926,0.0,0.0,8067084.118738035,False,0.0,
B-opt,2020-01~2026-09,2024,1477.86,3819984.1503170338,290396.5130697474,2578.3497620502976,195.07720315564637,288296.7954556035,10825352.310894439,False,0.0,
B-opt,2020-01~2026-09,2025,1444.55,2166468.794634925,0.0,1235.9823853967994,0.0,0.0,13153044.328648753,False,0.0,
B-opt,2020-01~2026-09,2026,1340.3,628615869.5135481,137745491.29298058,442317.45202639245,96899.48355533405,129874377.80921422,9092947.233377917,False,0.0,
B1,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,3071358.457874761,False,0.0,
B1,2020-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,4284731.688101891,False,0.0,
B1,2020-01~2026-09,2022,1260.18,272580.9331592468,0.0,218.1633154594817,0.0,0.0,6331308.042377807,False,0.0,
B1,2020-01~2026-09,2023,1290.97,2628897.007154364,28357.34157396011,1691.1542015675825,0.0,0.0,7832406.2672545975,False,0.0,
B1,2020-01~2026-09,2024,1477.86,2762665.5925972695,57786.43037139928,1862.0588720817282,37.49320736256111,55409.711432834556,10864230.18253317,False,0.0,
B1,2020-01~2026-09,2025,1444.55,3174317.159544667,148349.7750998268,1811.9325517641107,17.88375402941131,25833.976883186107,13289146.942692243,False,0.0,
B1,2020-01~2026-09,2026,1340.3,667857550.3416754,146378661.07516858,471890.0483969692,103405.45475686094,138594331.0106207,8569747.007391071,False,0.0,
SPY,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,3268714.127238273,False,0.0,
SPY,2020-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,4271645.146064268,False,0.0,
SPY,2020-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,6302312.141898367,False,0.0,
SPY,2020-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,7721911.074238831,False,0.0,
SPY,2020-01~2026-09,2024,1477.86,0.0,0.0,0.0,0.0,0.0,9541351.377364183,False,0.0,
SPY,2020-01~2026-09,2025,1444.55,0.0,0.0,0.0,0.0,0.0,11344783.274383934,False,0.0,
SPY,2020-01~2026-09,2026,1340.3,585999611.0330799,128369914.42727755,409720.7634258987,89728.21206322542,120262722.62834103,9145499.253876174,False,0.0,
QQQ,2020-01~2026-09,2020,1086.11,0.0,0.0,0.0,0.0,0.0,1156411.2749193313,False,0.0,
QQQ,2020-01~2026-09,2021,1188.59,0.0,0.0,0.0,0.0,0.0,1751440.958498416,False,0.0,
QQQ,2020-01~2026-09,2022,1260.18,0.0,0.0,0.0,0.0,0.0,2852881.5123656,False,0.0,
QQQ,2020-01~2026-09,2023,1290.97,0.0,0.0,0.0,0.0,0.0,3849196.8086485043,False,0.0,
