최종자산_명목,누적납입,누적세금,환전비용,XIRR_명목,평가액MDD,단위가치MDD,원금하회_최장거래일,원금대비_최대평가손실,목표25억_최초도달,리밸런싱매도_원화,리밸런싱실현이익_원화,TQQQ연말최대매수_원화,그때_TQQQ고점대비,S1_청산일,S2_동결,key,보유년,시작,종료,배분
1608879206.8109133,906000000.0,193142688.23840648,906000.0,0.06712981285506382,-0.2978147578086905,-0.5121120294618591,1450,110494488.9405922,미도달,531296444.5667329,219441320.8622405,59671225.04573891,-0.9988646121134095,해당 없음,해당 없음,A80,14,2000-08-01,2014-07-31,M2
1643216115.8181593,906000000.0,203002880.91573536,906000.0,0.06954207472232789,-0.2958565129673104,-0.5075885641820359,1490,111485052.56809652,미도달,523027263.4256468,216074482.4291163,58806921.54948064,-0.9988646121134095,해당 없음,해당 없음,A80,14,2000-09-01,2014-08-29,M2
1679215139.8992956,910500000.0,211702100.5770694,910500.0,0.07162682501403518,-0.28700877955203485,-0.5011360955397519,736,104387918.88810727,미도달,529791371.8005931,219365261.83589715,59137567.42313712,-0.9979826185234753,해당 없음,해당 없음,A80,14,2000-10-02,2014-10-01,M2
1741594643.0771265,906000000.0,230416609.21779492,906000.0,0.07602545775556271,-0.28619213426240797,-0.5012678773677898,735,102475936.95454818,미도달,524250517.6261567,219084390.72608113,58733616.89250386,-0.9974310077766838,해당 없음,해당 없음,A80,14,2000-11-01,2014-10-31,M2
1861239122.7579913,906000000.0,263766589.04388756,906000.0,0.08349917230005394,-0.28892668421365597,-0.5047832307309634,729,99382880.1259644,미도달,515792811.1893224,220993520.8342526,58535308.81506736,-0.9958217432227864,해당 없음,해당 없음,A80,14,2000-12-01,2014-11-28,M2
1805442537.2020109,906000000.0,247318932.9248543,906000.0,0.08005339589713384,-0.29014897508224047,-0.5065971216201828,724,96174900.53744143,미도달,504464404.769586,225964015.80845073,58329227.521847256,-0.9931188712710975,해당 없음,해당 없음,A80,14,2001-01-02,2014-12-31,M2
1784672899.629728,906000000.0,238084517.68462405,906000.0,0.07876889282121399,-0.28543687444480614,-0.4626774603814807,740,96721250.53297853,미도달,587578759.9596567,298700007.5438063,57522655.926937975,-0.9921379274077237,해당 없음,해당 없음,A80,14,2001-02-01,2015-01-30,M2
1884089772.0028472,906000000.0,265298386.26005465,906000.0,0.08485688476359554,-0.2912344692016945,-0.4463912335487309,637,87386435.35927144,미도달,591153252.2148354,306233806.9392097,58296460.136373594,-0.9803192959742859,해당 없음,해당 없음,A80,14,2001-03-01,2015-02-27,M2
1847872856.1173658,910500000.0,253246921.30241185,910500.0,0.08237139172715746,-0.29369899242846853,-0.4864484993689341,581,82438065.69525212,미도달,583943351.3736007,311788723.15720713,58351174.852818385,-0.9754252559601916,해당 없음,해당 없음,A80,14,2001-04-02,2015-04-01,M2
1808028301.3587663,906000000.0,244040089.2143881,906000.0,0.08023832741164766,-0.28595628204551515,-0.4567512282015592,651,87844139.75302319,미도달,574373707.231978,299992985.649046,56801727.89566723,-0.9754252559601917,해당 없음,해당 없음,A80,14,2001-05-01,2015-04-30,M2
1889991369.3273778,906000000.0,266695533.5009625,906000.0,0.08521709290951922,-0.286431385714516,-0.43129507367496367,636,82663241.06337614,미도달,573898249.0208759,303085377.3938596,56904908.67255196,-0.9705445311684794,해당 없음,해당 없음,A80,14,2001-06-01,2015-05-29,M2
1871530876.3512425,910500000.0,260226305.8038829,910500.0,0.08379716360160135,-0.28626457999049515,-0.41479601231070873,621,80823968.59120317,미도달,568674905.3574593,301508127.4442738,56491964.3921973,-0.9631890345678189,해당 없음,해당 없음,A80,14,2001-07-02,2015-07-01,M2
1953441516.4770803,906000000.0,284430543.2021263,906000.0,0.08883164205912204,-0.2871978981674901,-0.4001435965256591,582,76553468.28646584,미도달,565790755.1509349,303603728.9499614,56439752.92802839,-0.9563445571227456,해당 없음,해당 없음,A80,14,2001-08-01,2015-07-31,M2
1896057460.9529083,910500000.0,266432659.32681483,910500.0,0.08519044866103058,-0.2944197889349567,-0.3780622218240447,350,63438275.03600672,미도달,574345933.5787888,319027855.00573266,57694392.303577356,-0.9398672905020786,해당 없음,해당 없음,A80,14,2001-09-04,2015-09-03,M2
1900085048.549414,906000000.0,268379831.59926862,906000.0,0.08575425391270841,-0.30378228390261575,-0.38941223071707176,256,47430824.07069281,미도달,605704731.3644967,343037082.2737685,59152786.605745375,-0.9398672905020785,해당 없음,해당 없음,A80,14,2001-10-01,2015-09-30,M2
1952454437.1761315,906000000.0,283600293.21674204,906000.0,0.08878773383212614,-0.2959859670865006,-0.38122204479577815,343,58588060.37052922,미도달,570275679.7839533,317204364.06670153,57043888.11919749,-0.9398672905020787,해당 없음,해당 없음,A80,14,2001-11-01,2015-10-30,M2
1948987355.6303685,910500000.0,281759390.12974685,910500.0,0.08827831481779838,-0.28984306805776505,-0.3788459636928466,369,61362069.65933275,미도달,555060257.4924922,307931360.93394005,55934416.19247938,-0.9398672905020785,해당 없음,해당 없음,A80,14,2001-12-03,2015-12-02,M2
1918101565.0430849,906000000.0,274558014.41133124,906000.0,0.08679568796357535,-0.2844719099006402,-0.3778460981438072,449,64361305.953064546,미도달,543486671.3601204,300844864.1717502,54767687.6930206,-0.9321178085964502,해당 없음,해당 없음,A80,14,2002-01-02,2015-12-31,M2
1891699106.4455643,906000000.0,264461148.06536874,906000.0,0.08528863066384236,-0.29334531742053704,-0.3704113421473836,388,61249557.27628042,미도달,567924360.9997983,323480909.15718067,54555144.78993009,-0.9093580728866286,해당 없음,해당 없음,A80,14,2002-02-01,2016-01-29,M2
1925420480.0665622,906000000.0,274081063.439184,906000.0,0.08722221394427361,-0.3052507014565321,-0.384895270759369,388,60529442.852525294,미도달,561293114.8689058,320766451.29848796,53959173.90991566,-0.9086618742146708,해당 없음,해당 없음,A80,14,2002-03-01,2016-02-29,M2
1879150474.051052,906000000.0,261109050.50674835,906000.0,0.08450897055923563,-0.298723636752374,-0.36658076760675407,399,59869279.79656699,미도달,555558735.3093424,317478008.63216364,53356631.94697133,-0.8968061364055568,해당 없음,해당 없음,A80,14,2002-04-01,2016-03-31,M2
1894279318.3301914,906000000.0,265433267.36343202,906000.0,0.08543385503295044,-0.2735686048047562,-0.3203852065738264,337,51490592.500392094,미도달,564524532.176401,324934598.6315517,53968740.57442324,-0.8968061364055567,해당 없음,해당 없음,A80,14,2002-05-01,2016-04-29,M2
2024486121.006365,910500000.0,300292749.2647127,910500.0,0.09248216160669519,-0.23530842774511196,-0.25969579730787784,250,40404648.311607495,미도달,570298850.1342155,334094390.0156552,54960798.922092,-0.8968061364055567,해당 없음,해당 없음,A80,14,2002-06-03,2016-06-02,M2
2012446173.5213547,906000000.0,297422591.4208381,906000.0,0.09211688238367123,-0.1955805429579085,-0.20615190408796613,85,26292379.194840714,미도달,579533651.2532382,349775512.7370993,56446291.43630341,-0.8968061364055568,해당 없음,해당 없음,A80,14,2002-07-01,2016-06-30,M2
2071593428.5633748,906000000.0,313350081.3393418,906000.0,0.09536200934521566,-0.18493255233951633,-0.20624787230407626,9,10655849.910306126,미도달,592502385.674179,366029465.34677136,58125219.94610853,-0.8968061364055568,해당 없음,해당 없음,A80,14,2002-08-01,2016-07-29,M2
2076112681.2644465,910500000.0,313451005.50829387,910500.0,0.09525579095209909,-0.1848728481196572,-0.20608062654856463,17,11966905.282146692,미도달,585234300.5426389,361105024.47839445,57299872.02613497,-0.896806136405557,해당 없음,해당 없음,A80,14,2002-09-03,2016-09-02,M2
2052953795.488659,906000000.0,307461922.34543943,906000.0,0.0943061268399672,-0.18320256905386134,-0.1961263782812307,16,11410826.521609515,미도달,594480490.3623996,366672247.024615,57677422.09157165,-0.8968061364055567,해당 없음,해당 없음,A80,14,2002-10-01,2016-09-30,M2
2032310185.657206,906000000.0,303184850.25937176,906000.0,0.09317835875095443,-0.1846666813880221,-0.205904892148833,41,15980130.97604695,미도달,559027222.0133126,339763252.4665769,54596244.99602016,-0.8968061364055568,해당 없음,해당 없음,A80,14,2002-11-01,2016-10-31,M2
2048561344.2738192,910500000.0,306947627.1058612,910500.0,0.09380419460285085,-0.18454413705672557,-0.20593458416342714,104,21742775.278912336,미도달,549218552.7264857,327746456.2109183,53098258.80623714,-0.8968061364055568,해당 없음,해당 없음,A80,14,2002-12-02,2016-12-01,M2
2168446892.018253,906000000.0,341625695.8240455,906000.0,0.10036188449300036,-0.18460069009865676,-0.20571704168369276,39,12140246.306358844,미도달,549069422.8164854,336053094.0518391,53793048.54475654,-0.8968061364055568,해당 없음,해당 없음,A80,14,2003-01-02,2016-12-30,M2
2149340670.227078,910500000.0,333313315.85955834,910500.0,0.09906675689921461,-0.1846457712882258,-0.20539906762931182,10,5008118.11508745,2016-12-27,578647806.0901206,363124560.766051,54369657.66227328,-0.896806136405557,해당 없음,해당 없음,A80,14,2003-02-03,2017-02-02,M2
2264943267.525195,910500000.0,365308612.49980485,910500.0,0.10488695623070311,-0.1832125742784878,-0.19611285912432874,2,1019603.9881806672,2016-12-27,590608049.6955962,369633341.057887,54975328.42941523,-0.8968061364055568,해당 없음,해당 없음,A80,14,2003-03-03,2017-03-02,M2
2141689792.3876622,906000000.0,333153911.677397,906000.0,0.09898569720067944,-0.18441222294139825,-0.20563806856817868,8,3460753.9809527695,미도달,551592509.5080047,342077089.33324015,51596109.17691677,-0.8968061364055567,해당 없음,해당 없음,A80,14,2003-04-01,2017-03-31,M2
2176440223.297112,906000000.0,343349725.9099819,906000.0,0.10082498875245606,-0.1842764014062347,-0.20565774807482207,1,1083553.19074893,미도달,532602393.3751893,327411748.01575226,50116244.06214776,-0.896806136405557,해당 없음,해당 없음,A80,14,2003-05-01,2017-04-28,M2
2177210015.862291,910500000.0,342786702.957424,910500.0,0.10054545787605614,-0.1841013958886898,-0.20544932282352557,25,9150539.90563497,미도달,512776059.22011316,312238713.75854516,48344151.70224711,-0.8968061364055567,해당 없음,해당 없음,A80,14,2003-06-02,2017-06-01,M2
2160709954.3780255,906000000.0,339524607.00479114,906000.0,0.09996648033414127,-0.1840361782722112,-0.20562365614450406,25,10128022.929701507,미도달,506670635.51809376,308108628.5945174,47700458.087315835,-0.8968061364055568,해당 없음,해당 없음,A80,14,2003-07-01,2017-06-30,M2
2175141713.012884,906000000.0,343964880.2271218,906000.0,0.10068754009950198,-0.18396824182523241,-0.20552959989987618,26,10775607.412364006,미도달,498574179.68509907,302781748.1489053,47063931.22199675,-0.8968061364055567,해당 없음,해당 없음,A80,14,2003-08-01,2017-07-31,M2
2165483062.9431386,910500000.0,340766940.9597554,910500.0,0.09993607577204497,-0.18379965020992728,-0.20524799087815349,91,18631756.823785245,미도달,481551998.77330416,290222706.26638174,45558645.3765977,-0.8968061364055567,해당 없음,해당 없음,A80,14,2003-09-02,2017-09-01,M2
2220287161.5041366,906000000.0,357231242.0053241,906000.0,0.10297290735853219,-0.18379936639392302,-0.2052702668497136,58,14125650.330326736,2017-09-27,482814160.58883816,292116474.3603858,45554889.22325836,-0.8968061364055568,해당 없음,해당 없음,A80,14,2003-10-01,2017-09-29,M2
2203244323.505964,910500000.0,351903402.4156965,910500.0,0.1018171073025883,-0.1835779835334197,-0.20512299196978268,130,24977876.2701039,2017-10-06,465211873.4416779,278038344.3051926,43707900.68839352,-0.8968061364055568,해당 없음,해당 없음,A80,14,2003-11-03,2017-11-02,M2
2189116150.67719,906000000.0,349373924.22294015,906000.0,0.10138657656757398,-0.18348910416443565,-0.20498260465863483,148,27769160.76775703,2017-11-07,456622608.591044,272688956.2941818,42810397.491908476,-0.8968061364055567,해당 없음,해당 없음,A80,14,2003-12-01,2017-11-30,M2
2159380607.871765,906000000.0,341181573.99704754,906000.0,0.09993525335505943,-0.18349491136425855,-0.20493556126782553,425,30795913.72590491,2017-12-15,448386276.8820848,267442005.48800004,41895648.533835344,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-01-02,2017-12-29,M2
2286474695.970774,910500000.0,374643759.06614745,910500.0,0.10590171355859347,-0.1834975370702071,-0.20516881755448502,425,29895621.252212226,2017-12-18,655515898.1389939,458319778.6197865,41481403.9490687,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-02-02,2018-02-01,M2
2220388934.356773,906000000.0,357441835.6562127,906000.0,0.10298169769747419,-0.18350271446784938,-0.20519929203282206,436,31802855.606125563,2018-01-09,647086943.3923415,452032679.6804218,40709265.9469122,-0.896806136405557,해당 없음,해당 없음,A80,14,2004-03-01,2018-02-28,M2
2126384426.3258085,906000000.0,330660174.89632064,906000.0,0.09826588391545595,-0.19042253732067693,-0.20506123483326488,147,24825673.94977486,2018-01-08,650018149.5782616,455826683.78353655,40976741.73830541,-0.8968061364055567,해당 없음,해당 없음,A80,14,2004-04-01,2018-03-29,M2
2143661307.0043867,910500000.0,334194928.3736228,910500.0,0.09883665131779773,-0.1835031044533949,-0.20544279293851198,141,23266043.85527426,2018-01-09,648774541.0719719,455458190.3304817,40639918.292411126,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-05-03,2018-05-02,M2
2205114209.281033,906000000.0,353041875.18417263,906000.0,0.10220809760766131,-0.18350759048632304,-0.20527977522095076,147,23947279.21248126,2018-01-17,639183369.347212,448495941.60223067,40005030.464924216,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-06-01,2018-05-31,M2
2258070491.4612284,906000000.0,368075426.63926876,906000.0,0.10485453135903997,-0.18351113336147085,-0.20531336377659704,148,23585144.677585483,2018-01-17,633161575.8241904,444303530.7597182,39509455.12206868,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-07-01,2018-06-29,M2
2340586284.0948215,910500000.0,389785274.1141554,910500.0,0.1085140190696691,-0.18351153567782397,-0.20547076837361578,129,19554813.66807866,2018-01-17,635305861.654659,446947138.1802748,39446319.88638791,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-08-02,2018-08-01,M2
2422747957.337438,906000000.0,414016015.4439796,906000.0,0.11250845374116944,-0.18351299365809193,-0.205411022453718,120,16556048.481947243,2018-01-19,633889708.5170395,446812526.16512585,39250110.229426414,-0.8968061364055566,해당 없음,해당 없음,A80,14,2004-09-01,2018-08-31,M2
2378171391.877119,906000000.0,402022895.7311268,906000.0,0.11055092254031607,-0.18352167953595822,-0.20524377015526185,147,21450989.587798655,2018-01-23,618101508.5248837,434484722.5795738,38111655.78633891,-0.8968061364055568,해당 없음,해당 없음,A80,14,2004-10-01,2018-09-28,M2
2251448726.9323664,906000000.0,366334638.712698,906000.0,0.10447487508846132,-0.18557267064083127,-0.20513650354038127,130,18883012.446712524,2018-01-23,613681132.749083,431881057.0578208,37869706.42192076,-0.8968061364055571,해당 없음,해당 없음,A80,14,2004-11-01,2018-10-31,M2
2226658260.3933253,906000000.0,359471145.725547,906000.0,0.10326847769651357,-0.18976547429963175,-0.20496285110869983,129,17747328.50695157,2018-06-14,606361625.1519011,426727254.6155886,37451386.04550204,-0.896806136405557,해당 없음,해당 없음,A80,14,2004-12-01,2018-11-30,M2
2066490427.9555488,910500000.0,307593569.64331067,910500.0,0.09475432917254145,-0.24327009195777038,-0.24758537673276493,129,16937580.21782756,2018-06-14,650610980.994069,439282006.2211921,48255715.88417599,-0.48118249787727363,해당 없음,해당 없음,A80,14,2005-01-03,2019-01-02,M2
2200046502.881535,906000000.0,346275744.03717166,906000.0,0.10192253937521761,-0.1962553980707551,-0.20556435643002546,60,11800914.304030746,2018-06-14,654334859.6698023,443991699.3234885,48344657.055997714,-0.48118249787727396,해당 없음,해당 없음,A80,14,2005-02-01,2019-01-31,M2
2278267649.376801,906000000.0,368372038.73350066,906000.0,0.10581206400983278,-0.19623956194081038,-0.205550760429281,58,10115189.502186507,2018-06-15,650094214.158822,441699956.8045578,48095409.4238947,-0.48118249787727385,해당 없음,해당 없음,A80,14,2005-03-01,2019-02-28,M2
2357542530.505926,906000000.0,390459923.1554573,906000.0,0.10961063171477281,-0.19623733961115253,-0.20564306392489407,25,6389882.811416268,2018-06-15,651447600.6201074,443741551.80298513,48060303.60016364,-0.4811824978772741,해당 없음,해당 없음,A80,14,2005-04-01,2019-03-29,M2
2500697775.6374035,910500000.0,429202930.35908496,910500.0,0.1157808178681048,-0.196236529569218,-0.2057218868922196,1,308691.3086913228,2018-06-15,653321742.5406009,446261375.3919739,48047324.93428842,-0.48118249787727385,해당 없음,해당 없음,A80,14,2005-05-02,2019-05-01,M2
2334637700.668434,906000000.0,384785679.4479233,906000.0,0.10847640306715466,-0.196161621598254,-0.20572158430932175,22,8469826.628445387,2018-07-10,629210514.9623357,426840449.50329465,46906303.27730535,-0.48118249787727385,해당 없음,해당 없음,A80,14,2005-06-01,2019-05-31,M2
2424604086.5523973,906000000.0,410134451.49764323,906000.0,0.11268770602275634,-0.19613391386879064,-0.20564904760246738,22,8835560.303682297,2018-07-12,624130487.7710427,423609683.49414504,46497460.33946285,-0.4811824978772741,해당 없음,해당 없음,A80,14,2005-07-01,2019-06-28,M2
2482183016.131761,906000000.0,427030674.226403,906000.0,0.11517420778616849,-0.19607721717303717,-0.20547713002520407,80,14692505.075128734,2018-07-25,606334831.9030077,409918886.7941953,45684392.79048511,-0.4811824978772734,해당 없음,해당 없음,A80,14,2005-08-01,2019-07-31,M2
2491029068.1155996,906000000.0,429574886.02818877,906000.0,0.11558195619614207,-0.19605546605793767,-0.20539607967287077,79,13867396.900273591,2018-08-27,601597024.0421164,406890633.8902313,45379659.27584207,-0.4811824978772735,해당 없음,해당 없음,A80,14,2005-09-01,2019-08-30,M2
2423786157.070272,910500000.0,409642504.7502988,910500.0,0.11232199313764876,-0.19601155572648055,-0.2051045957705534,128,16879524.72140661,2018-08-31,589672319.3902894,398165105.696249,44777449.689661935,-0.48118249787727374,해당 없음,해당 없음,A80,14,2005-10-03,2019-10-02,M2
2489472448.4889064,906000000.0,429348306.40838504,906000.0,0.11547771298243774,-0.19600477718361753,-0.20521576146214593,79,13347164.866227388,2018-09-13,589044417.7164742,398623685.77792645,44685688.535572484,-0.48118249787727363,해당 없음,해당 없음,A80,14,2005-11-01,2019-10-31,M2
2549023052.1764717,906000000.0,446735094.4875367,906000.0,0.11809910655011403,-0.19592862361717245,-0.20470440734527895,224,21601167.022264898,2019-04-08,569818353.6513441,382226975.81713665,43683546.4865668,-0.48118249787727374,해당 없음,해당 없음,A80,14,2005-12-01,2019-11-29,M2
2644252506.5124564,910500000.0,471437536.4625273,910500.0,0.1218110026127189,-0.19593754441238265,-0.19929292941485888,182,17107316.388516217,2019-04-08,838777709.4036875,620953904.528968,43798316.75182508,-0.4811824978772735,해당 없음,해당 없음,A80,14,2006-01-03,2020-01-02,M2
2707891801.2010365,906000000.0,490607312.4439455,906000.0,0.12461558300383387,-0.19593013145245775,-0.1995975526919629,97,13386236.0295555,2019-04-08,836311821.7365298,619390046.9693934,43702639.1609973,-0.4811824978772735,해당 없음,해당 없음,A80,14,2006-02-01,2020-01-31,M2
2554426464.582093,906000000.0,447488864.37081885,906000.0,0.1183274222201125,-0.2244936924578146,-0.2244936924578146,104,14320263.858999282,2019-04-22,826243936.574711,612844370.7381423,43282474.696869396,-0.4811824978772741,해당 없음,해당 없음,A80,14,2006-03-01,2020-02-28,M2
2267481961.727711,910500000.0,365484847.112824,910500.0,0.10499266981568214,-0.3046437326498871,-0.3069452391948023,129,15059272.426065773,2019-04-23,815794021.3454369,604745692.9123119,42843614.88952477,-0.48118249787727363,해당 없음,해당 없음,A80,14,2006-04-03,2020-04-02,M2
2490142217.463378,906000000.0,429484088.1000109,906000.0,0.11551219108429998,-0.2700135620756956,-0.27112396622173585,79,11771553.129700065,2019-04-23,810623448.4257097,603261055.0120647,42718437.585594505,-0.48118249787727374,해당 없음,해당 없음,A80,14,2006-05-01,2020-04-30,M2
2663384020.142503,906000000.0,478165032.50788206,906000.0,0.12289279431252503,-0.2700112994516053,-0.2711238146476739,50,8789911.01517132,2019-04-23,809642494.0597957,604579113.5696718,42636408.42864219,-0.48118249787727385,해당 없음,해당 없음,A80,14,2006-06-01,2020-05-29,M2
2690975802.0253243,910500000.0,484570674.86098933,910500.0,0.12372347724387409,-0.2700060483917849,-0.2711234619994475,21,6880394.462783217,2019-04-24,806701748.3676881,602944165.8940588,42447216.03621197,-0.48118249787727374,해당 없음,해당 없음,A80,14,2006-07-03,2020-07-02,M2
2812637789.138494,906000000.0,519545207.27324116,906000.0,0.12874015117912502,-0.2700014089600591,-0.2711231505989985,1,308691.3086912632,2019-04-24,806710109.7641318,604072558.7887019,42281290.9864278,-0.48118249787727363,해당 없음,해당 없음,A80,14,2006-08-01,2020-07-31,M2
2972683835.510707,906000000.0,565796114.1582395,906000.0,0.13471867456631936,-0.2699748261823788,-0.27112136316581736,7,6825541.4190711975,2019-06-19,782617204.0632358,583647494.2884295,41355320.6858654,-0.4811824978772743,해당 없음,해당 없음,A80,14,2006-09-01,2020-08-31,M2
2775280251.1081085,910500000.0,509116038.14320534,910500.0,0.12708590929900082,-0.2699644599992116,-0.2711206663758793,4,6991700.694956362,2019-07-03,774471378.0904424,577283790.6321669,41005093.28344084,-0.48118249787727385,해당 없음,해당 없음,A80,14,2006-10-02,2020-10-01,M2
2577113711.233939,906000000.0,454973088.54673314,906000.0,0.119255479094991,-0.2699449630226677,-0.27111935555643185,5,11378805.132171303,2019-07-10,757935264.1742921,563801409.1019733,40361864.48294819,-0.4811824978772734,해당 없음,해당 없음,A80,14,2006-11-01,2020-10-30,M2
2749714327.379106,906000000.0,503989294.44629604,906000.0,0.1262798481215724,-0.2699275604280439,-0.2711181856206021,8,14597691.274380952,2019-07-24,744994255.3096538,552319314.9386059,39804352.36274741,-0.4811824978772741,해당 없음,해당 없음,A80,14,2006-12-01,2020-11-30,M2
2819935821.9705553,906000000.0,523865133.3843738,906000.0,0.129021937093638,-0.2699183740908524,-0.2711175683891446,6,13797176.477086186,2019-07-26,738723976.098537,548763461.9953269,39516123.31597412,-0.48118249787727396,해당 없음,해당 없음,A80,14,2007-01-03,2020-12-31,M2
2824735315.9129276,906000000.0,517741889.2666709,906000.0,0.12924265360511408,-0.2698958322957634,-0.27111605300239827,34,18758661.19141808,2019-11-12,929141964.24797,724864020.0226967,38825911.07948808,-0.48118249787727374,해당 없음,해당 없음,A80,14,2007-02-01,2021-01-29,M2
2868016072.5264716,906000000.0,529840258.1053848,906000.0,0.13095375762711337,-0.2698913866158392,-0.2711157547011306,13,16059140.940568358,2019-11-13,925330857.4297189,722734686.4882174,38692694.61464843,-0.48118249787727363,해당 없음,해당 없음,A80,14,2007-03-01,2021-02-26,M2
2999643552.344226,910500000.0,565969251.5618055,910500.0,0.1355344662501975,-0.26987810428336423,-0.27111486203080337,16,16838680.27431786,2019-11-15,914544057.5990219,714004418.5260787,38299766.234116666,-0.4811824978772741,해당 없음,해당 없음,A80,14,2007-04-02,2021-04-01,M2
3015422905.436803,906000000.0,572407668.0396682,906000.0,0.13630218635701571,-0.2698529107309916,-0.27111316821384734,42,22278844.61011094,2019-11-26,892871527.2161574,695544128.3490256,37575634.869839646,-0.4811824978772741,해당 없음,해당 없음,A80,14,2007-05-01,2021-04-30,M2
2996360027.7004113,906000000.0,567463975.6317219,906000.0,0.13571532775948494,-0.26983306201646673,-0.2711118338704456,71,25248556.305855602,2019-12-06,877667430.5743561,682591562.4633735,37023865.15562221,-0.48118249787727374,해당 없음,해당 없음,A80,14,2007-06-01,2021-05-28,M2
3129971811.408513,910500000.0,603944637.5481297,910500.0,0.14014515926225823,-0.2698265520407175,-0.2711113965858929,49,23141637.73964262,2019-12-12,871937770.6343966,678631901.3435965,36846512.699416734,-0.48118249787727363,해당 없음,해당 없음,A80,14,2007-07-02,2021-07-01,M2
3229747942.933581,906000000.0,633380293.3799276,906000.0,0.14373734982610933,-0.2698205771457388,-0.2711109954583105,41,20924447.90339461,2019-12-23,865877872.2034843,674629409.6939887,36685216.65640874,-0.48118249787727385,해당 없음,해당 없음,A80,14,2007-08-01,2021-07-30,M2
3310819060.0445223,910500000.0,655479834.6792972,910500.0,0.14612377706234803,-0.26979383180020333,-0.27110919746083284,123,26206655.460945725,2020-01-02,846500122.061636,656930662.5890478,35979259.01258022,-0.48118249787727396,해당 없음,해당 없음,A80,14,2007-09-04,2021-09-03,M2
3145532008.8096,906000000.0,610450660.2028829,906000.0,0.14084386327580983,-0.2697743465147032,-0.2711078877325741,149,28611822.69408056,2020-01-08,833584374.5550247,644362373.7558491,35481700.43199723,-0.48118249787727385,해당 없음,해당 없음,A80,14,2007-10-01,2021-09-30,M2
3329769219.50441,906000000.0,662519394.264365,906000.0,0.14704567578787403,-0.2697638630556586,-0.27110718325527206,149,27906311.03391373,2020-01-16,826083332.5014331,636800132.3044398,35219719.884419054,-0.48118249787727396,해당 없음,해당 없음,A80,14,2007-11-01,2021-10-29,M2
3320058322.4760213,910500000.0,658583568.4385216,910500.0,0.14646054103357298,-0.2697557915479458,-0.2711066418423186,123,25870798.64026016,2020-01-17,816702748.1636437,634649652.6300422,35020402.1354849,-0.4811824978772735,해당 없음,해당 없음,A80,14,2007-12-03,2021-12-02,M2
3443246164.205008,906000000.0,694828496.7391539,906000.0,0.15058054619851918,-0.26973930482953123,-0.27110553417475625,149,26836191.624354362,2020-01-23,803668869.5752103,625584973.9809585,34620198.28285068,-0.4811824978772741,해당 없음,해당 없음,A80,14,2008-01-02,2021-12-31,M2
3294380874.85544,906000000.0,645638442.3749077,906000.0,0.14579429433771535,-0.269732976166564,-0.2711051096990428,123,24378936.726341546,2020-01-30,1099034941.1089263,893115487.281661,34469045.97349053,-0.4811824978772741,해당 없음,해당 없음,A80,14,2008-02-01,2022-01-31,M2
3221800543.127685,910500000.0,623851274.2635491,910500.0,0.14326688189577597,-0.26973027551316975,-0.27110492910029893,69,20732319.948572874,2020-01-30,1093987825.1083398,891908454.8488684,34405044.525967,-0.48118249787727363,해당 없음,해당 없음,A80,14,2008-03-03,2022-03-02,M2
3248212278.1289144,906000000.0,633283341.1149384,906000.0,0.14433718161224549,-0.26969784468660585,-0.2711027489959712,153,26414235.466192275,2020-02-10,1069525159.9799607,868491616.2790387,33652581.199108236,-0.4811824978772741,해당 없음,해당 없음,A80,14,2008-04-01,2022-03-31,M2
3034322221.814743,906000000.0,573621578.852141,906000.0,0.13703396999210765,-0.26966581887374874,-0.27110059626790295,183,31538565.723252654,2020-02-19,1045910659.4855134,846465003.5986233,32940671.49795755,-0.48118249787727374,해당 없음,해당 없음,A80,14,2008-05-01,2022-04-29,M2
2970923588.074511,910500000.0,554779089.7359366,910500.0,0.13450760521991084,-0.2696477263138838,-0.2710993805856706,205,32353791.44077903,2020-07-20,1031195946.5751033,834381858.409959,32551534.39531556,-0.48118249787727374,해당 없음,해당 없음,A80,14,2008-06-02,2022-06-01,M2
2892714865.939032,906000000.0,533956562.4975984,906000.0,0.13182133567850585,-0.2696440042781485,-0.27109913132005636,183,28946149.193593204,2020-07-20,1025295901.875759,832436785.5694104,32472706.466573063,-0.48118249787727385,해당 없음,해당 없음,A80,14,2008-07-01,2022-06-30,M2
3088440104.6733265,906000000.0,588863928.7118946,906000.0,0.13896502619990903,-0.2696526454928938,-0.27109971319736037,123,21812287.69030705,2020-07-20,1031383897.683012,839507243.373408,32656859.984084986,-0.4811824978772742,해당 없음,해당 없음,A80,14,2008-08-01,2022-07-29,M2
2990620819.1853495,910500000.0,561289697.3304613,910500.0,0.13520530913160972,-0.2695896560915483,-0.271095478960229,243,34911042.70936075,2020-08-06,986966604.9862967,798897536.9295835,31361303.033284456,-0.48118249787727374,해당 없음,해당 없음,A80,14,2008-09-02,2022-09-01,M2
