date,close,adjclose,volume
2020-06-01,100.01000213623047,83.57559204101562,1600
2020-06-02,100.01300048828125,83.57810974121094,4000
2020-06-03,100.01499938964844,83.57978820800781,100
2020-06-04,100.01499938964844,83.57978820800781,2400
2020-06-05,100.01000213623047,83.57559204101562,400
2020-06-08,100.01000213623047,83.57559204101562,100
2020-06-09,100.01000213623047,83.57559204101562,100
2020-06-10,100.01499938964844,83.57978820800781,12300
2020-06-11,100.01499938964844,83.57978820800781,7587100
2020-06-12,100.01499938964844,83.57978820800781,4900
2020-06-15,100.01499938964844,83.57978820800781,8500
2020-06-16,100.01499938964844,83.57978820800781,100
2020-06-17,100.0199966430664,83.5839614868164,4600
2020-06-18,100.02400207519531,83.5873031616211,19600
2020-06-19,100.0250015258789,83.588134765625,5600
2020-06-22,100.0199966430664,83.5839614868164,22500
2020-06-23,100.0199966430664,83.5839614868164,1500
2020-06-24,100.0199966430664,83.5839614868164,17100
2020-06-25,100.0199966430664,83.5839614868164,10700
2020-06-26,100.01499938964844,83.57978820800781,51200
2020-06-29,100.0250015258789,83.588134765625,3700
2020-06-30,100.0250015258789,83.588134765625,700
2020-07-01,100.01499938964844,83.58479309082031,15100
2020-07-02,100.02100372314453,83.58982849121094,5300
2020-07-06,100.01499938964844,83.58479309082031,2400
2020-07-07,100.01499938964844,83.58479309082031,3900
2020-07-08,100.01499938964844,83.58479309082031,18700
2020-07-09,100.0250015258789,83.59314727783203,400
2020-07-10,100.02899932861328,83.59648132324219,26400
2020-07-13,100.0250015258789,83.59314727783203,1000
2020-07-14,100.0199966430664,83.58897399902344,6500
2020-07-15,100.0199966430664,83.58897399902344,9100
2020-07-16,100.0199966430664,83.58897399902344,14700
2020-07-17,100.0199966430664,83.58897399902344,18300
2020-07-20,100.0199966430664,83.58897399902344,1200
2020-07-21,100.0199966430664,83.58897399902344,157200
2020-07-22,100.0199966430664,83.58897399902344,9000
2020-07-23,100.0199966430664,83.58897399902344,10600
2020-07-24,100.0199966430664,83.58897399902344,1400
2020-07-27,100.0199966430664,83.58897399902344,23900
