date,close,adjclose,volume
2011-10-20,8.326666831970215,5.220517158508301,296700
2011-10-21,8.489999771118164,5.3229193687438965,566400
2011-10-24,8.536666870117188,5.352179050445557,889800
2011-10-25,8.396666526794434,5.264404296875,283200
2011-10-26,8.483332633972168,5.318741798400879,135000
2011-10-27,8.676667213439941,5.43995475769043,818100
2011-10-28,8.670000076293945,5.435775279998779,280500
2011-10-31,8.5,5.329190731048584,731400
2011-11-01,8.30666732788086,5.207978248596191,852900
2011-11-02,8.416666984558105,5.276942253112793,970800
2011-11-03,8.550000190734863,5.360537528991699,1599600
2011-11-04,8.513333320617676,5.337550640106201,327000
2011-11-07,8.563332557678223,5.368898391723633,672000
2011-11-08,8.670000076293945,5.435775279998779,1395600
2011-11-09,8.40999984741211,5.272763729095459,1996500
2011-11-10,8.493332862854004,5.325010299682617,549300
2011-11-11,8.649999618530273,5.423234462738037,397500
2011-11-14,8.59000015258789,5.385617256164551,668100
2011-11-15,8.623332977294922,5.406515121459961,435300
2011-11-16,8.49666690826416,5.327099323272705,310200
2011-11-17,8.393333435058594,5.2623162269592285,771900
2011-11-18,8.426667213439941,5.283213138580322,591600
2011-11-21,8.270000457763672,5.184988498687744,881700
2011-11-22,8.239999771118164,5.166180610656738,451200
2011-11-23,8.096667289733887,5.076314926147461,464700
2011-11-25,8.083333015441895,5.06795597076416,159300
2011-11-28,8.273332595825195,5.18707799911499,432000
2011-11-29,8.329999923706055,5.222604751586914,327300
2011-11-30,8.640000343322754,5.416966438293457,568200
2011-12-01,8.626667022705078,5.408605575561523,305100
2011-12-02,8.606666564941406,5.396066665649414,883200
2011-12-05,8.670000076293945,5.435775279998779,682500
2011-12-06,8.696666717529297,5.452492713928223,422700
2011-12-07,8.726667404174805,5.4713029861450195,598800
2011-12-08,8.583333015441895,5.381438255310059,639300
2011-12-09,8.699999809265137,5.454583644866943,365700
2011-12-12,8.58666706085205,5.383528232574463,437700
2011-12-13,8.526666641235352,5.34591007232666,375300
2011-12-14,8.460000038146973,5.304112434387207,382200
2011-12-15,8.49666690826416,5.327099323272705,653100
2011-12-16,8.5,5.329190731048584,321300
2011-12-19,8.399999618530273,5.291810989379883,351600
2011-12-20,8.609999656677246,5.424107074737549,588900
2011-12-21,8.643333435058594,5.445106029510498,362700
2011-12-22,8.683333396911621,5.470306396484375,742800
2011-12-23,8.760000228881836,5.518604278564453,595800
2011-12-27,8.786666870117188,5.535403251647949,963900
2011-12-28,8.69333267211914,5.476605415344238,659700
2011-12-29,8.776666641235352,5.529104232788086,328800
2011-12-30,8.726667404174805,5.497603416442871,465000
2012-01-03,8.80666732788086,5.548002243041992,751200
2012-01-04,8.80666732788086,5.548002243041992,505200
2012-01-05,8.800000190734863,5.543801784515381,542700
2012-01-06,8.760000228881836,5.518604278564453,459900
2012-01-09,8.779999732971191,5.53120231628418,720300
2012-01-10,8.84000015258789,5.569002628326416,417300
2012-01-11,8.80666732788086,5.548002243041992,812700
2012-01-12,8.813332557678223,5.5522027015686035,411900
2012-01-13,8.766667366027832,5.522805213928223,636600
2012-01-17,8.816666603088379,5.554301738739014,610800
2012-01-18,8.893333435058594,5.602602005004883,535200
2012-01-19,8.930000305175781,5.625698566436768,1591800
2012-01-20,8.946666717529297,5.636198997497559,2645700
2012-01-23,8.946666717529297,5.636198997497559,1037400
2012-01-24,8.936667442321777,5.629898548126221,1145700
2012-01-25,8.989999771118164,5.6634979248046875,892500
2012-01-26,8.956666946411133,5.64249849319458,784800
2012-01-27,8.916666984558105,5.6172990798950195,846600
2012-01-30,8.886667251586914,5.5984015464782715,986700
2012-01-31,8.869999885559082,5.587902069091797,753900
2012-02-01,8.926667213439941,5.623600959777832,860100
2012-02-02,8.930000305175781,5.625698566436768,948600
2012-02-03,9.023332595825195,5.68449592590332,483000
2012-02-06,9.016667366027832,5.680299282073975,773700
2012-02-07,9.033332824707031,5.690798759460449,821100
2012-02-08,9.033332824707031,5.690798759460449,575100
2012-02-09,9.029999732971191,5.688699722290039,502800
2012-02-10,8.979999542236328,5.657197952270508,684900
2012-02-13,9.020000457763672,5.682398796081543,581700
2012-02-14,9.020000457763672,5.682398796081543,362400
2012-02-15,8.973333358764648,5.652999401092529,446400
2012-02-16,9.046667098999023,5.699199199676514,420900
2012-02-17,9.103333473205566,5.734896183013916,512100
2012-02-21,9.076666831970215,5.7180962562561035,960600
2012-02-22,9.063332557678223,5.70969820022583,369300
2012-02-23,9.100000381469727,5.732797622680664,706800
2012-02-24,9.123332977294922,5.747495651245117,280500
2012-02-27,9.126667022705078,5.749594688415527,438600
2012-02-28,9.15666675567627,5.768495559692383,314700
2012-02-29,9.123332977294922,5.747495651245117,347700
2012-03-01,9.146666526794434,5.762195110321045,420000
2012-03-02,9.126667022705078,5.749594688415527,352500
2012-03-05,9.116666793823242,5.7432942390441895,985200
2012-03-06,9.010000228881836,5.676098823547363,910200
2012-03-07,9.05666732788086,5.705496788024902,368700
2012-03-08,9.113332748413086,5.7411932945251465,338400
2012-03-09,9.133333206176758,5.753793716430664,334200
2012-03-12,9.173333168029785,5.778994560241699,548100
2012-03-13,9.279999732971191,5.846192359924316,443100
2012-03-14,9.260000228881836,5.833593368530273,391200
2012-03-15,9.286666870117188,5.850390911102295,633300
2012-03-16,9.286666870117188,5.850390911102295,390900
2012-03-19,9.260000228881836,5.862631320953369,415800
2012-03-20,9.229999542236328,5.8436384201049805,301800
2012-03-21,9.216667175292969,5.835196018218994,342600
2012-03-22,9.173333168029785,5.80776309967041,342000
2012-03-23,9.19333267211914,5.8204240798950195,196200
2012-03-26,9.300000190734863,5.88795804977417,566700
2012-03-27,9.293333053588867,5.883737087249756,393300
2012-03-28,9.25,5.856301307678223,340800
2012-03-29,9.266667366027832,5.866852283477783,360600
2012-03-30,9.296667098999023,5.885847568511963,268500
2012-04-02,9.356666564941406,5.923832416534424,280800
2012-04-03,9.313332557678223,5.896395206451416,372900
2012-04-04,9.263333320617676,5.864741802215576,387600
2012-04-05,9.25,5.856301307678223,321600
2012-04-09,9.153332710266113,5.795099258422852,393300
2012-04-10,9.023332595825195,5.712794303894043,464700
2012-04-11,9.079999923706055,5.748672962188721,557400
