date,close,adjclose,volume
1970-01-02,93.0,93.0,8050000
1970-01-05,93.45999908447266,93.45999908447266,11490000
1970-01-06,92.81999969482422,92.81999969482422,11460000
1970-01-07,92.62999725341797,92.62999725341797,10010000
1970-01-08,92.68000030517578,92.68000030517578,10670000
1970-01-09,92.4000015258789,92.4000015258789,9380000
1970-01-12,91.69999694824219,91.69999694824219,8900000
1970-01-13,91.91999816894531,91.91999816894531,9870000
1970-01-14,91.6500015258789,91.6500015258789,10380000
1970-01-15,91.68000030517578,91.68000030517578,11120000
1970-01-16,90.91999816894531,90.91999816894531,11940000
1970-01-19,89.6500015258789,89.6500015258789,9500000
1970-01-20,89.83000183105469,89.83000183105469,11050000
1970-01-21,89.94999694824219,89.94999694824219,9880000
1970-01-22,90.04000091552734,90.04000091552734,11050000
1970-01-23,89.37000274658203,89.37000274658203,11000000
1970-01-26,88.16999816894531,88.16999816894531,10670000
1970-01-27,87.62000274658203,87.62000274658203,9630000
1970-01-28,86.79000091552734,86.79000091552734,10510000
1970-01-29,85.69000244140625,85.69000244140625,12210000
1970-01-30,85.0199966430664,85.0199966430664,12320000
1970-02-02,85.75,85.75,13440000
1970-02-03,86.7699966430664,86.7699966430664,16050000
1970-02-04,86.23999786376953,86.23999786376953,11040000
1970-02-05,85.9000015258789,85.9000015258789,9430000
1970-02-06,86.33000183105469,86.33000183105469,10150000
1970-02-09,87.01000213623047,87.01000213623047,10830000
1970-02-10,86.0999984741211,86.0999984741211,10110000
1970-02-11,86.94000244140625,86.94000244140625,12260000
1970-02-12,86.7300033569336,86.7300033569336,10010000
1970-02-13,86.54000091552734,86.54000091552734,11060000
1970-02-16,86.47000122070312,86.47000122070312,19780000
1970-02-17,86.37000274658203,86.37000274658203,10140000
1970-02-18,87.44000244140625,87.44000244140625,11950000
1970-02-19,87.76000213623047,87.76000213623047,12890000
1970-02-20,88.02999877929688,88.02999877929688,10790000
1970-02-24,87.98999786376953,87.98999786376953,10810000
1970-02-25,89.3499984741211,89.3499984741211,13210000
1970-02-26,88.9000015258789,88.9000015258789,11540000
1970-02-27,89.5,89.5,12890000
1970-03-02,89.70999908447266,89.70999908447266,12270000
1970-03-03,90.2300033569336,90.2300033569336,11700000
1970-03-04,90.04000091552734,90.04000091552734,11850000
1970-03-05,90.0,90.0,11370000
1970-03-06,89.44000244140625,89.44000244140625,10980000
1970-03-09,88.51000213623047,88.51000213623047,9760000
1970-03-10,88.75,88.75,9450000
1970-03-11,88.69000244140625,88.69000244140625,9180000
1970-03-12,88.33000183105469,88.33000183105469,9140000
1970-03-13,87.86000061035156,87.86000061035156,9560000
1970-03-16,86.91000366210938,86.91000366210938,8910000
1970-03-17,87.29000091552734,87.29000091552734,9090000
1970-03-18,87.54000091552734,87.54000091552734,9790000
1970-03-19,87.41999816894531,87.41999816894531,8930000
1970-03-20,87.05999755859375,87.05999755859375,7910000
1970-03-23,86.98999786376953,86.98999786376953,7330000
1970-03-24,87.9800033569336,87.9800033569336,8840000
1970-03-25,89.7699966430664,89.7699966430664,17500000
1970-03-26,89.91999816894531,89.91999816894531,11350000
1970-03-30,89.62999725341797,89.62999725341797,9600000
1970-03-31,89.62999725341797,89.62999725341797,8370000
1970-04-01,90.06999969482422,90.06999969482422,9810000
1970-04-02,89.79000091552734,89.79000091552734,10520000
1970-04-03,89.38999938964844,89.38999938964844,9920000
1970-04-06,88.76000213623047,88.76000213623047,8380000
1970-04-07,88.5199966430664,88.5199966430664,8490000
1970-04-08,88.48999786376953,88.48999786376953,9070000
1970-04-09,88.52999877929688,88.52999877929688,9060000
1970-04-10,88.23999786376953,88.23999786376953,10020000
1970-04-13,87.63999938964844,87.63999938964844,8810000
1970-04-14,86.88999938964844,86.88999938964844,10840000
1970-04-15,86.7300033569336,86.7300033569336,9410000
1970-04-16,85.87999725341797,85.87999725341797,10250000
1970-04-17,85.66999816894531,85.66999816894531,10990000
1970-04-20,85.83000183105469,85.83000183105469,8280000
1970-04-21,85.37999725341797,85.37999725341797,8490000
1970-04-22,84.2699966430664,84.2699966430664,10780000
1970-04-23,83.04000091552734,83.04000091552734,11050000
1970-04-24,82.7699966430664,82.7699966430664,10410000
1970-04-27,81.45999908447266,81.45999908447266,10240000
1970-04-28,80.2699966430664,80.2699966430664,12620000
1970-04-29,81.80999755859375,81.80999755859375,15800000
1970-04-30,81.5199966430664,81.5199966430664,9880000
1970-05-01,81.44000244140625,81.44000244140625,8290000
1970-05-04,79.37000274658203,79.37000274658203,11450000
1970-05-05,78.5999984741211,78.5999984741211,10580000
1970-05-06,79.47000122070312,79.47000122070312,14380000
1970-05-07,79.83000183105469,79.83000183105469,9530000
1970-05-08,79.44000244140625,79.44000244140625,6930000
1970-05-11,78.5999984741211,78.5999984741211,6650000
1970-05-12,77.8499984741211,77.8499984741211,10850000
1970-05-13,76.52999877929688,76.52999877929688,10720000
1970-05-14,75.44000244140625,75.44000244140625,13920000
1970-05-15,76.9000015258789,76.9000015258789,14570000
1970-05-18,76.95999908447266,76.95999908447266,8280000
1970-05-19,75.45999908447266,75.45999908447266,9480000
1970-05-20,73.5199966430664,73.5199966430664,13020000
1970-05-21,72.16000366210938,72.16000366210938,16710000
1970-05-22,72.25,72.25,12170000
1970-05-25,70.25,70.25,12660000
1970-05-26,69.29000091552734,69.29000091552734,17030000
1970-05-27,72.7699966430664,72.7699966430664,17460000
1970-05-28,74.61000061035156,74.61000061035156,18910000
1970-05-29,76.55000305175781,76.55000305175781,14630000
1970-06-01,77.83999633789062,77.83999633789062,15020000
